artist,title,English_clean_lyric
  제이  ,멋진 하루,wake morning sunlight sparkling eyes lovin morning bring tears sweet disbelief love bring baby said got feeling might singing oh got ta love got ta love way love til met ya never knew love oh got ta love got ta love much love much love ooo secret never wanted someone someone baby came along world got feeling might singing oh got ta love got ta love way love til met ya never knew love oh got ta love got ta love much love much love oh yeah given got good luv baby yes got got got love got saying oh got ta love got ta love way love til met ya never knew love oh got ta love got ta love much love much love singing oh got ta love got ta love way love baby met ya never knew love never never oh got ta love got ta love much love baby love love
  블루빈스  ,What About You,everyday made draw world walk everyday made draw world tell ah ah ay tell ah ah ay tell ah ah ay tell ah ah ay sky ocean wan na fly everyday made draw world tell ah ah ay tell ah ah ay tell ah ah ay tell ah ah ay
  박정현  ,생활의 발견,
  천단비  ,바램,
  연정훈  ,All for you,eyes face heart eyes face heart love love love
  써니힐  ,추워지니 (With 윤현상),
  자몽 (Jamong)  ,나를 잊지 말아요,
  옹성우  ,우리가 만난 이야기,
  데일리  ,그대가 할일,
  Bro  ,그런사람 그런사랑 (Feat. GM브로잭),
  다리아  ,하염없이,
  여행스케치  ,진실에 관하여,
  Apink (에이핑크)  ,Secret,
  T.P RETRO (타디스 프로젝트舊)  ,오늘도 그대만 (Inst.),
  백지영  ,사랑은 아름답습니다,
  비투비  ,For You,feel heart heart heart make feel love love love one one problem hate got ta trust right bye bye bye goodbye feel heart heart heart make feel love love love one one know trust one one
  양진석  ,대학로 (Acoustic Ver.),
  이승철  ,그냥 그렇게,
"  이필모 ,  천국의 아이들  ",사랑한다 말해요,
  일레인  ,Would you,would think would think think wan na would think would think think wan na warmer warmer feel colder colder feel warmer warmer feel colder colder feel warmer warmer feel colder colder feel warmer warmer feel colder colder
  JK 김동욱  ,Victory,victory victory victory victory victory victory
  장재남  ,빈 의자,
  이상은  ,비밀의 화원,
  리마크  ,너와 나의,
  노리플라이 (no reply)  ,별,
  비비안 (BBAHN)  ,사랑이겠죠 운명이겠죠 인연이겠죠,
  A Modern  ,환상통 (Vocal 김세정),
  민해경  ,어느 소녀의 사랑 이야기,
  김태욱  ,김태욱의 마음에는 그대가 살고 있나봐,
  안재모  ,용서해줘요,
  Michelle Purple  ,그 사람의 옆자리,
  정차식  ,이별,
  신화  ,Hurts,hurts hurts bad hurts hurts bad hurts let hurt let hurt let hurt bad let hurt let hurt let hurt bad hurts hurts bad hurts hurts bad hurts want nobody else hurts hurts bad hurts hurts bad hurts wrong gone want back baby girl want back
  이종만  ,장돌뱅이,
  김시형  ,봄과 함께 (With 김동현),
  란 (RAN)  ,그대와 흰눈처럼 순수한 사랑을 해,
  강승원  ,무중력 (With Zion.T),believe u believe u u believe u
  하나 (구구단)  ,Falling Down,comes night falling comes night falling getting tired day day look way stare eyes sunrise
  에릭남 (Eric Nam)  ,LOVE SONG,people live fortune people live fame people live power yeah people live play game people think physical things define within life bore full superficial people want want nothing baby got baby people want diamond rings want everything everything means nothing got people search fountain promises forever young people need three dozen roses way prove love world silver platter good would one share one truly cares people want want nothing baby got baby people want diamond rings want everything everything means nothing got people want want nothing baby got baby people want diamond rings want everything everything means nothing got got baby nothing whole wide world mean thing trust us
  유리상자  ,야식과의 전쟁,tv
  소향  ,인연 (원곡가수 이선희),
  김우주  ,Love You,um woo
  박경원  ,이별인가요,
  SG 워너비  ,보낸다,
  시내  ,내 눈물 알까요,
  유용호  ,여름밤 (Vocal 멜튼 Of 굿나잇스탠드),
  LINY (리니)  ,거짓말이야,
  조성원  ,거짓사랑,
  김동률  ,출발,
  박지윤  ,달이 피는 밤,
  Red Velvet (레드벨벳)  ,7월 7일 (One Of These Nights),minute stay minute story one nights one nights oh minute stay minute story baby one days one years story one nights one nights
  백지영  ,약속,
  스탠딩 에그  ,헤어져야 사랑을 알죠 (Inst.),
  마리슈  ,디어 마이 프렌드 (Dear My Friend),
  브라운아이드걸스  ,클렌징크림,oh honey honey baby bye bye ever love ever really loved bye bye oh honey honey baby oh honey honey baby
  정일영  ,기도,
  테이  ,꿈의 시간들,
  토요  ,다시 사랑하자,
"  박혜선 ,  이혜민  ",끝바이 (Good-Bye),
  김범수  ,와르르,
  다비치  ,팔베개,woo la la la la la la la la
  더 크로스  ,항해,
  허준범  ,그 곳 (Feat. 김태홍),
  김범수  ,순수 (순수),
  짙은  ,Drag,drag dream drag dream dream ohh ohh ohh ohh ohh
  무감각  ,너를 비추는 밤,
"  소피야 (Sophiya) ,  김조한  ",Fields Of Gold,remember west wind moves upon fields barley tell sun jealous sky walk fields gold stay love among fields barley tell sun jealous sky walk fields gold never made promises lightly broken swear days still left walk fields gold walk fields gold many years passed since summer days among fields barley see children run sun goes lie fields gold remember west wind moves upon fields barley tell sun jealous sky walked fields gold walked fields gold walked fields gold
  Itch  ,있을때 잘해,
  이승환  ,나의 영웅,woo oh know
  소울 트로닉  ,Luv Luv (Song By DK),oh babe got got fall fall fall love need need need need need love got got fall fall fall love need need need need need need need need love got got fall fall fall love need need need need need love got got fall love need need need need need need need need love oh love got got fall fall fall love need need need need need love got got fall fall fall love need need need need need need need need love got got fall fall fall love need need need need need love got got fall love need need need need need need need need love rap yo yeah want got got fall fall fall love need need need need need love got got fall fall fall love need need need need need need need need love got got fall fall fall love need need need need need love got got fall love need need need need need need need need love
  이정봉  ,풍경,
  최진영  ,사랑을 그대 품안에,
  윤한  ,London,cause love cause need cause want heart know hurts live without cause love anything every day every night dreaming stand cause one everything life cause give away every day every night dreaming stand cause one everything life cause give away
  CS Numbers  ,가슴으로 운다,
  BUMZU  ,첨이야 (Inst.),oh love love oh love love
  이승철  ,다 가기 전에,
  바비 킴  ,가슴앓이,
  제노바  ,사실은 말야,
  피아노맨  ,작은별 (Little Star),
  유미  ,여자라서 하지 못한 말,
  이진권  ,떠나고,
  015B  ,슬픈 인연,
  고유진 (플라워)  ,가만히,
  조장혁  ,물안개,
  눈물발사  ,이별하다 (Vocal by 양수진),
  NCT U  ,"Coming Home (Sung by 태일, 도영, 재현, 해찬) (Inst.)",coming home light life uh yeah yeah yeah coming home hoo
  전영록  ,내 사랑 울보,
  2LSON  ,후 (Feat. 정승원),lonely lonely slowly slowly lonely lonely think let go think could live lonely lonely lonely lonely lonely slowly slowly
  김남길  ,너는 모른다,
  박호용  ,신기해 (Feat. K-Cool),going crazy right baby girl
  더러쉬 (The Lush)  ,이러지 말아요 (Acoustic Ver.) (Feat. Double K),lay baby babe baby babe care baby want u maybe could something lay baby babe baby babe goodbye baby babe
  화사 (Hwa Sa)  ,그대 내 맘에 들어오면은,
  아낌없이 주는 나무  ,유년시절의 기행,
  리디아 (Lydia)  ,조금만 사랑할걸,
  크럭스 비츠  ,우연히도 (Vocal. 강병진),
  성시경  ,The Christmas Song,chestnuts roasting open fire jack frost nipping nose yuletide carols sung choir folks dressed like eskimos everybody knows turkey mistletoe help make season bright tiny tots eyes aglow find hard sleep tonight know santa way loaded lots toys goodies sleigh every mother child going spy see reindeer really know fly offering simple phrase kids one ninety two although said many times many ways merry christmas offering simple phrase kids one ninety two although said many times many ways merry christmas merry christmas merry christmas
  ㄱ  ,만취,
  이선희  ,어둠은 걷히고,
  신효범  ,편지,
  후  ,신기루 (Full Ver.),
  BGM  ,"고백할 때 이노래 꼭 불러주세요 2 (Feat. 비비안, 모모래빗)",
  박시환  ,단 한사람 (Inst.),
  Ecobridge  ,눈사람 (Feat. 융진 Of Casker),white let see merry christmas come true blue let show merry christmas come true let show merry christmas let show merry merry christmas let show merry christmas let show merry merry christmas let see merry merry christmas
  허각  ,그댈 만난 이후로 (Inst.),
  스윗소로우 (SWEET SORROW)  ,사랑 그 쓸쓸함에 대하여,
  루하  ,하고 싶은 이야기,
  장우람  ,널 그리다,
  나비  ,그대여서 (Feat. 노을),
  두놈  ,흐른다,
  민세영  ,I AM (Feat. 제이켠),hey honest know honest know nothing everythings gon na alright please think look oh lookin like forget price tag yeah nonono people talk much oh yeah oh yeah honest know honest know nothing everythings gon na alright please think yeah yeah yeah yeah yeah sorry mistake lady bye bye babe everythings gon na alright please think
  이기찬  ,검은 고양이 네로,
  윤혁원  ,너를 처음 만난 그때,
  신혜성  ,사랑한다면...,
  마야  ,너무나...,
  이해인  ,스르륵,
  이승기  ,추억속의 그대,
  은미  ,헤어지자는 말,
  꿈꾸다  ,"괜찮아요, 정말로",
  김민종  ,바보처럼,
  조 트리오  ,영화보다 행복해,love affair
  기억  ,"그때, 우린",
  차여울  ,사랑한 데이 (Acoustic Ver.) (Inst.),oh happy day lovely day shiny day oh happy day lovely day shiny day day oh happy day oh happy day lovely day shiny day oh happy day lovely day shiny day day oh happy day oh happy day lovely day shiny day oh happy day lovely day shiny day day oh happy day lovely day shiny day day oh happy day
  해바라기  ,어서 말을 해,
  김현성  ,슬픈 이유,
  임재현  ,하나뿐인 내편 (Inst.),
  조성모  ,그대는 모릅니다,
  박정현  ,미안해,hey yeah without better without without better without another day without
  안지연  ,비야,
  박선예  ,멋져요,oh love love oh oh love love love love oh love love love
  JUNIEL  ,그 별,
  VICTON (빅톤)  ,Beautiful,feelin good yeah baby beautiful baby beautiful always girl hey baby together girl hey baby ah hey baby together oh hey baby always girl b e utiful oh girl untouchable uh anything baby beautiful baby beautiful always girl hey baby together like orchestra girl hey baby together girl baby beautiful baby beautiful always girl hey baby together girl hey baby ah hey baby together oh hey baby always girl
  신해철  ,내 마음 깊은 곳의 너,
  변진섭  ,하늘로,
  김용준  ,커플 (Feat. 황정음),baby lady special life special life beautiful wonderful joyful
  채동하  ,"마음도,사랑도,눈물도",
  김동률  ,크리스마스 선물,
  일기예보  ,좋아 좋아,
  김원주  ,Fall again,falling fall fall fall fall falling fall fall fall fall fall fall fall fall
  롤러 코스터  ,그녀이야기,
  김사과 (Sa Gwa)  ,잠이 오지 않는 새벽,
  한경일  ,내가 불러주고픈 이 노래,
  펀치 (Punch)  ,눈사람,
  서영은  ,너만을 위한 노래,lalala lalala
  박진혁  ,그래요,
  이승기  ,온도,
  페이지  ,난 늘 혼자였죠,
  박상민  ,해바라기,
  혜은이  ,외로움이 온다,
  이우  ,공일공 (010),
  비스콜릿  ,아파도 괜찮아,missing missing missing missing missing missing missing missing
  유솜  ,잠결에 쓴 노래,
  양정승  ,"밤하늘의 별을 6 (With 알렉스, 피어) (Inst.)",oh babe oh babe
  정준일  ,북극곰,
  포지션  ,사랑할수록,
  신화  ,진담,
  와사비사운드  ,"So Nice (Feat. Bizzy, 태완, 동옥)",bizzionary know let get c love nice emily blood type wana make mine rhyme rhyme perfect picture bizzyb im wit ya cause eyes makes crazy cause body makes high nice oh nice alright right alright nice alright right alright nice baby nice baby fine ride tonight mellody memory cause eyes makes crazy cause body makes high nice oh nice alright right alright nice alright right alright nice nice nice know bizzyb bizzionary let go nice nice nice nice oh nice alright right alright nice alright right alright nice
  H.O.T.  ,너와 나 (You & I),
  우은미 (Woo Eun Mi)  ,죽을만큼,
  첼로  ,춘곤증 (Piano Ver.),
  응플라워  ,설레이는 외출 (Feat. 리브가) ,
  환희  ,Tomorrow,tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow
  김민종  ,나는 나는,
  조규찬  ,말해 줄께,
  김규민  ,남길 遺,
  최현준 (V.O.S)  ,니 목소리가 들려,
  박지윤  ,Last Night,
  박학기  ,A.M. 3:00,
