artist,title,English_clean_lyric
  GOT7 (갓세븐)  ,A,fronting girl fronting fronting work let start talk work let start talk work let start talk stop cute stop stop
  여자친구 (GFRIEND)  ,너 그리고 나 (NAVILLERA),
  Red Velvet (레드벨벳)  ,Some Love,mind love bit harder bit bit boy time bit harder bit love bit harder bit bit see see call call call let love give give give give give give give give give give give give give give give give give give get give give give give give give give give give hot little little bit little little hot first little little bit little little bit hard little little bit little little hard hard
  Apink (에이핑크)  ,Mr. Chu (On Stage) (Inst.),chu chu chu love chu chu chu love chu chu chu love dream dream fall fall chu fall fall fall fall chu everyday lovely everyday everyday lovely
  원타임  ,My Life,yall yall yall yall life life yall yall yall yall yall life life life life life life tym
  JYJ  ,낙엽 (Fallen Leaves),
  레오(LEO)  ,the flower (Feat. Maximilian Hecker),flower time memory cloud track notion sleep eternity bloom love flower get run keep cleave dreamy still back still
  BOBBY  ,RUNAWAY,yay yay nanana runaway runaway runaway sing runaway runaway sing runaway runaway runaway runaway runaway yay yay runaway
  세븐틴  ,글쎄,midst night thought time time daydream sweep face sleep miss painful away plenty
  용준형  ,카페인 (Piano Ver.) (Feat. 양요섭),story cause caffeine caffeine girl caffeine girl caffeine girl caffeine cause caffeine caffeine cause caffeine caffeine girl caffeine girl caffeine girl caffeine bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad
  SF9  ,9 TO 5,forget yes
  태연 (TAEYEON)  ,Cover Up,boy heart boy boy yes boy heart boy heart heart boy heart stop cover cover cover cover cover cover come cover cover cover cover cover cover say say cover cover cover cover cover cover cover cover cover cover
  김청하  ,두근두근,
  DAY6 (데이식스)  ,쏟아진다,please please please please please fall fall
  아스트로 (ASTRO)  ,1 In A Million,night sky blue blue baby baby lady lady sky blue blue baby baby lady lady baby baby lady lady saturday girl
  블락비 (Block B)  ,했어 안했어,girl girl baby day baby love baby girl girl tell tell tell tell tell tell serious tired serious tired back back never never never never
  JBJ  ,True Colors,blossom everyone thing daydreamer head hold baby control full tight close blossom
  TWICE (트와이스)  ,Candy Boy,melody waterfall everybody look candy baby candy baby candy baby mine mine baby mine mine mine mine mine baby mine mine mine candy baby candy baby candy baby mine mine baby mine mine mine mine mine baby mine mine mine candy boy show boy show candy baby candy baby candy baby candy boy candy boy love get get love get get get get show get get get show get love get get mine mine mine mine candy
  WINNER  ,Teaser,sad hell mute bye baby teaser teaser playback baby teaser teaser teaser weird teaser teaser teaser teaser teaser teaser sad sad sad sad sad bad teaser teaser freaking freaking weird
  EXO  ,Lotto (Chinese Ver.),heart babe zhe qin shi diao tou zou kuai jia lei mie xin zhong huo lao yin bei liu zai shi xin xin suo zai man zui xin que hai shi chu yin cang xin yang mao dun cun zai jiu lai zheng jie guo pao xin gen sui zhe yun zhi pei zhi huo jin hun jiang qiu jin yue gou hua heart babe zhe qin shi diao tou zou kuai jia lei mie xin zhong huo lao yin bei liu zai shi xin heart babe zhe qin shi diao tou zou kuai jia lei mie xin zhong huo lao yin bei liu zai shi xin call creep qing bing hou come girl call ting xing call ting xing ring jing shi ming xiang ming qing qing kao ling xin zhui call creep qing bing hou come girl call ting xing creep qing bing hou come girl call ting xing monster tun yan yan monster jian monster jian dou untouchable zhong nei shou jin monster tun yan yan monster jian tun yan yan monster jian yong
  달샤벳  ,Mr. BangBang,eye guy move boy shot gun fire bangbang babe bangbang babe boy reload fire bangbang babe bangbang babe babe fire bangbang babe bangbang babe bangbang take let make get get get longer
  비투비  ,For You (Inst.),heart heart heart love love love one one problem bye bye goodbye heart heart heart love love love one one one one feel get feel trust right
  라붐 (LABOUM)  ,봄을 만나 (Inst.),wah day brand day good new
  SHINee (샤이니)  ,Lucifer,whisper lucifer lucifer loverhollic loverhollic loverhollic robotronic lucifer loverhollic robotronic robotronic loverhollic robotronic robotronic loverhollic robotronic
  FTISLAND (FT아일랜드)  ,Love Is,
  SHINee (샤이니)  ,Ring Ding Dong,baby boy butterfly baby crazy rocka rocka rocka rocka rock rocka rocka rocka rocka rock ring butterfly girl baby break break complicate girl miracle miracle baby crazy rocka rocka rocka rocka rock rocka rocka rocka rocka rock ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring call ring ring ring ring ring ring ring ring ring ring ring ring lady butterfly stop bad crazy crazy rocka fantastic rocka elastic fantastic fantastic fantastic fantastic elastic elastic elastic elastic crazy crazy crazy girl crazy crazy rocka fantastic rocka elastic fantastic fantastic fantastic fantastic elastic elastic elastic elastic silly silly
  CLC  ,어쩌죠,
  방탄소년단  ,RUN,bye cry love lie bye bye cry love lie bye run run run run run run run tell run tell tell tell run run run run run run run run run run run run run run run run run run run run run run run run tell run tell tell tell bye cry lie bye bye cry lie bye run run run run run run run
  방탄소년단  ,Inner Child,galaxy change change change change change change change change change tonight boy boy boy boy boy change change change change change change change change change
  클릭비 (Click-B)  ,너에게...(편지),radio
  아스트로 (ASTRO)  ,I`ll Be There,babe
  SUPER JUNIOR (슈퍼주니어)  ,오늘만은 (I`m Your Man),baby baby baby
  SHINee (샤이니)  ,그녀가 헤어졌다 (One For Me),one
  펜타곤  ,"You Are (진호, 후이, 홍석, 신원, 여원, 옌안, 키노)",
  god  ,사랑이야기,bop bop bop baby stay bop bop bop baby stay bop bop bop baby stay bop bop bop baby stay always together always together always together always together
  이달의 소녀 오드아이써클  ,LOONATIC,spotlight contact heart show moon melody way moon way contact heart dejavu night fly care insane care care fall care insane care care care insane care care milky light milky light spotlight really really really really really really really really really
  베리굿 (BerryGood)  ,나와 사랑을 해,love fly fly fall high high high fly
  세훈&찬열  ,선,nobody nobody nobody love baby baby
  EXO  ,3.6.5,
  보아 (BoA)  ,난 (Beat It!),baby contact way groove head curve touch finger singer breath back odds doubt match say find leave bring know stack high dead bob last back still never back still still
  태양  ,나만 바라봐,love life baby lady baby lady baby lady
  윤아 (YOONA)  ,여름밤 (Feat. 스무살) (Summer Night),summer night summer night feel
  이달의 소녀 1/3  ,"지금, 좋아해 (Love & Live)",heart heart youre youre miracle heart
  오렌지 캬라멜  ,방콕시티 (2012 New Recording),city bangkok city tonight bye city bangkok city tonight bangkok city bangkok city bangkok city tonight city bangkok city tonight kiss stop stop stop stop stop stop stop stop stop stop tonight bangkok hot good
  EXO  ,12월의 기적 (Miracles In December),tear girl baby girl fall fall fall
  마마무 (Mamamoo)  ,25 (Solo 휘인),look time try look time try take fly take fly high high around around
  마마무 (Mamamoo)  ,Self Camera,turn light lock babe chance heart time hello fall love time flirt move hello love fall zoom touch love day night time love get ring focus think get green good secret touch endless real ready secret touch spotlight babe quickly yet
  이달의 소녀  ,Singing in the Rain (진솔),control rain singing rain singing rain love song light night rain singing rain singing rain singing rain singing rain singing rain singing rain singing rain singing rain singing rain rain singing rain singing rain sing sing sing blue right
  마마무 (Mamamoo)  ,따끔,
  IZ*ONE (아이즈원)  ,해바라기,look look way goodness look look day way goodness yes look give like love love love twinkle sweet twinkle goodness
  서태지와 아이들  ,죽음의 늪,bang bang
  티아라  ,DAY BY DAY,day day day day day day day day day day day day day day day day day day day day day day kiss kiss stay kiss baby take kiss stay kiss baby take kiss kiss stay kiss baby take kiss take baby baby baby
  NCT 127  ,Paradise,light paradise paradise para dise dise dise paradise paradise para dise dise dise paradise paradise para dise dise dise paradise paradise para dise dise dise island island island island
