artist,title,English_clean_lyric
  Rachael Yamagata  ,Duet (Feat. Ray LaMontagne),till arm tale anger thing bed home lover road beckens word bed home hmmm mmmm mmmm lover road home cause bed history wear surprise come settle say lay come lose choose fight think say lay come think find return mean say lay growin tired thin patient lover forgive old back back away never back back back soon
  Jasmine Thompson  ,Lonely Together,world caught edge knife friend head heart caught hand lord tomorrow way tonight bottom bottle poison wine change tomorrow way eye shut time rush blood time tomorrow way tonight bottom bottle poison wine change tomorrow way hand lord catch tie tie give hate change win hate let flatlined mess hate change win hate let let tie tie give middle little middle high tonight little wide first much first tonight little little high lonely together less lonely together lonely together less lonely together lonely together less lonely together
  L`Imperatrice  ,Sonate pacifique,heart rhythm body move feeling burning desire sun trick firecracker summer sun mind smell perfume heart rhythm body move feeling burning desire sun trick firecracker summer sun mind smell perfume feel beat deny control fun deny feel fade dance feel beat deny control fun deny feel fade dance slowly slowly well well slowly damn well well slowly damn
  Luther Vandross  ,Never Too Much,nobody star guiding love fantasy hour day night top list cause thinkin day day feeling heart love thousand love day arm today picture phone door surprise standin dollar heart scream holler love gamble way beginnin love thousand love day arm love thousand love day arm love remember scar touch dreamin plannin say know swim open tell come stop stop wake look get start call break hearted open work hustle come stop stop stop fool shinin light minute spent much much much much much much late demandin glad long much much much much much much much much much much much much else ever always still deep enough never never never never never hung rather yet never never never never never never never never never never never never never
  Sting  ,August Winds,wind fishing boat sea sight winter night moon one thing share reason tear something season change moment thing reason boat sea boat sea moment mask one boat sea boat sea turn set draw come explain find wander return return force wear return return august august close public private secret soon perhaps unconsciously
  Boyz II Men  ,It`s So Hard To Say Goodbye,goodbye time goodbye yesterday road tomorrow wait goodbye yesterday memory sunshine rain goodbye yesterday memory sunshine rain goodbye yesterday make think get see say lead see say say say good laugh bad hard hard hard hard forever forever away
  Kelly Clarkson  ,I`ll Be Home For Christmas,home christmas please mistletoe present tree christmas love home christmas dream love well home christmas dream count snow find fondue
"  Sioen ,  선우정아  ",In Our Little Life,sexy hip cause rule clothes fool boy man lover friend something change blue life possibility brain haircut book play music basketbal something change blue life possiblities something change blue life possibility life possibility life possibility love cool take pretend pretend take pretend pretend feel lose feel rich get bore adore feel lose feel feel lose feel please please thin chic unique least least good little many please funny clumsy busy short good little many good little many little many little many please seriously seriously also also also
  Romeo Santos  ,Yo Tambien (Feat. Marc Anthony),quien eres presumir preguntale ella quien hombre que quien quien eres retarme hacer competencia asi aseguro que infame que alegas fui extasis intenso tambien con ella tambien ofreci amor romeo julieta tambien ame alma con sonrisa alumbraba manana tambien sent que ella fue pasion quien eres sentirte dueno como colon navegue toda piel tambien con ella tambien ofreci amor romeo julieta tambien ame alma con sonrisa que alumbraba manana tambien sent que ella fue pasion quien eres tambien solo vivia por ella conseguia fui amigo buen tambien ame mio fue puro sentimiento algo perfecto entregue todo tambien ame fueron caricias fuertes calientes tambien ame ahh ahh yoo descubri sus aventuras entregaria todo por ella yoo amor todo yoo fui tierra cielo mar hice feliz puerto rico merced para alardear mejor las estrellas para una ame entregue una solo para superior amo ame entregue una solo listen sobre natural tan besos que ahh nasty mil luna imparable
  Blue  ,Breathe Easy,cruel eye way cruel eye lie sleep night till side dream dream air word forget baby sleep night till side dream dream air mind nothing sense life ooooohhh sleep night till side dream dream air air watch hold use walk find lie curse cause cry curse win win leave look find lie breathe lie smile mine breathe easy breathe easy next breathe easy breathe easy next breathe easy next away yet yet anymore back yet
  Michael Jackson  ,Black Or White (House With Guitar Radio Mix),dad part turn dad part turn eat baby saturday bang boy girl miracle miracle baby matter message sun none equality baby matter devil stuff business sew brother sheet nobody girl goin protection gang club nation grief relation scale side tale race place blood space get duller life color dirt eye baby matter turn turn come listen take happen tell tell tire tire tire scar scar scar cause see spend tell saw kick get best late best late sure thinkin black white saturday second true wrong right thinkin black white rough mean human turf global hear bright thinkin black white black white tough black white tonight either rather
  Dead Bachelors  ,Unfollow,hook walk baby cause lover walk baby cause lover walk baby cause lover walk baby cause verse baby summer day fool heart tool chorus view baby cause lover walk baby cause verse cause friend fool heart tool chorus view view facebook instagram verse feel mind fool heart tool chorus view baby cause lover walk baby cause lover fool walk baby cause heart tool walk baby cause walk baby cause lover walk baby cause lover walk baby cause lover stay unfollowing unfollowing remove think unfollowing walk give tell deal treat unfollowing unfollowing remove think think unfollowing block lose unfollowing unfollowing remove think unfollowing walk lover perfect hard cruel lover free hard cruel scared lonely hard cruel hard cruel alone well maybe maybe lover lover
  Tony Thompson  ,My Cherie Amour,cherie summer day cherie amour distant milky way girl heart cafe street smile face crowd share cloud girl heart mine notice win ignore wear see cherie cherie amour little crowded cherie amour little mine someday little distant little mine amour lovely pretty sometimes never maybe someday maybe pretty
  Carly Simon  ,It Keeps You Runnin`,heart love heart beat heart fair rest life hurry night heart time hide leave say feel get worry hide keep worry hide deep wrong long long lonely long well lonely
  Birdy  ,I`ll Never Forget You,charlie favor question exception eighty charlie change heart mistake thing charlie table time mind come ask ask ask make come say think say make forget forget come come say make forget make forget grave easy sat last late late angry eighty back never never never back back finally never never never
  Sweetbox  ,Life Is Cool,someone life life point view life life point view tryin pillow fear bed grass side jealousy hand agony side fence life life point view life life point view guy chance girl mother remember life life life life point view life life point view try live complain try rearrange get get get satisfy greener distract forget stop ask dance scar get make positive damm busy negative focused bad cool cool different cool cool different busy content cool cool different cool cool different second single cool cool different cool cool different never really never maybe always ahead never ever maybe maybe never maybe lonely alone
  Gareth Gates  ,Anyone Of Us,girl fool temptation situation hand anyone anyone anyone anyone someone heart mistake anyone anyone heart mistake mistake kind sens home situation hand mistake nothing nothing word situation hand let give play get happen fall hurt break make happen forgive fail say believe take break make excite know alter offer walk get repeat lose get repeat stupid stupid stupid little crazy stupid true
  Adam Lambert  ,Outlaws Of Love,night colder colder rain change sun run rot hell outlaw love scar heart home mind tear rain change sun run rot hell outlaw love everywhere sun run rot hell outlaw love outlaw love outlaw love outlaw love outlaw love leave get get look grow brand break whit look grow brand look grow brand close old broken wide open open old enough old enough nowhere closer everywhere nowhere always far far everywhere nowhere always nowhere always
  Modern Talking  ,I Will Follow You (New Hit `98),baby heaven love time minute love time minute angel break heart rainbow brand start tear baby wait hold wait wait tell wait wait tell feel feel follow follow follow make love wait wait please send try wait wait see wait follow destiny real lady true new smile forever forever forever forever forever forever forever forever
  ABBA  ,Watch Out,flame fire eye flash thing watch watch watch patience watch watch stranger girl danger watch watch watch patience watch yes watch watch watch patience watch girl watch watch watch lightning tame say stay tire wait drive fade say begin hate say stay tire wait drive fade say tire wait drive fade say cold wild good good close crazy good good funny good good close crazy good good crazy good good good good anywhere lately anywhere
  Paris Hilton  ,Stars Are Blind,mind spending guy guy ride suicide people pride guy star baby show devil heart soul body let love confidant girlfriend tomorrow world someone guy star baby show devil heart soul body let love moment guy star baby show devil heart soul body let love perfect perfect guy star guy star hang take see make angel get see baby love dream make angel get see baby feel reveal get make angel get see let see love baby many stupid real satisfied crazy real nice naughty crazy real nice naughty critical physical crazy real nice naughty crazy blind crazy sometime never even even really alone even even even even even even even even
  Lucky Soul  ,A Coming Of Age,horse home fear field road lover cold night sorrow badge heart grass field arm faith word life harmony burst pain wash branch reflection love wanderlust heart shadow field arm field dusk arm harm heart heel ash field heart steel sun field love ride take run take sorrow steal take teach feel love put bet felt see weigh topple strangle steal take teach feel love settle come crush scatter take make ask blue eyed long bubble sad much sepia deep far away far away lonely long hilly long hilly hilly hilly
  Maroon 5  ,Whiskey (Feat. A$AP Rocky),chorus leaf night shiver jacket shoulder whiskey verse adam levine love til feelin realizin lesson chorus levine chorus adam levine leaf september night shiver jacket shoulder whiskey verse adam levine world behind side mornin soul lil time night goodbye soul time pre chorus levine chorus levine leaf night shiver jacket shoulder whiskey verse rocky cognac type cat contact rum run feelin light dizzy tequila killer pop cork bottle time drunk line dom rignon wine someone call runnin time heart chorus levine leaf night shiver jacket shoulder whiskey whiskey september come make tell wrap tight kiss know burn let burn learn learn use try forget fallin come make tell wrap tight kiss wake sell wait say sell use try forget september come make tell wrap tight kiss call lose tipsy play love get come make tell wrap tight kiss like kiss levine fallin young whiskey mine reckless bittersweet deep pre young whiskey whiskey thousand adam fallin young whiskey little vodka somethin proper whiskey punch fine fine rocky fallin september young young whiskey young young never never left never little never back
  Rex Orange County  ,Untitled,mistake one thing reason miscommunication face immaturity habit way cause time case time boy hand love someone fail love thing life mind mind lie get breathe explain wish trust give cause hate say cause hate enough worth barely probably probably
  Orleans  ,Dance With Me (LP Ver.),dance partner music night dance fantasy foot foot dance ground eye love dance partner music night dance ground eye love dance partner music night dance start fall fall give kick let lift take start fall fall let lift take start fall fall free willing starry starry never
  Maggie Lindemann  ,Pretty Girl,mind guy middlefinger world ribbon pearl cause girl picture daughter sister rumor song computer people day day day day day day shit mind guy middlefinger world ribbon pearl cause girl cause girl number hater lover title comment people day day day day day day shit mind guy middlefinger world ribbon pearl cause girl girl girl swear joke hold show break let show swear joke hold show break let show swear joke hold pretty hard rich nice strong pretty pretty hard viral rich nice strong pretty pretty pretty
  Halo Friendlies  ,Me Vs. The World,girl anybody world today side bed mood alarm clock room bridge girl day live chorus cause world day world way incase incase heard world world bed pounding head nothing face today door phone temper tantrum way cause bridge girl day live chorus cause world day world way incase incase heard world world world day world way incase incase heard world day world way incase incase heard world world listen incase notice fell land scream try try look stay win let stay get win slam slam scar try try look stay win get see get see get see make say make cause stay stay win wrong bad stupid nice reasonable hard nice stupid noticed nice reasonable hard nice stupid noticed impossible red impossible red impossible red chorus stupid noticed stupid noticed anymore away anymore
  Sarah McLachlan  ,Bring On The Wonder,star hill outline bring wonder bring song soul crack end street beach sand foot wonder bring song soul bring wonder soul time drink cup rest soul wonder bring song soul bring wonder soul bring wonder bring song soul see live let push fell let get push get push let catch bring push get push push clear long long wrong long long wrong long anymore deep deep deep deep deep hang deep
  Cimorelli  ,Paris,paris parent right terrace someone anything everything let paris parent silhouette picture internet terrace air town cuttin class thrill past katherine anything everything let let let dani let let let anything christina everything let stay get think give work think let fall wait katherine get show let show let show stay get sit look post livin get show show show show show show show show show show show stay show stay show stay show get show shot fair lisa proud small clever lisa let let dani let lisa paris paris paris clever away else together clever together well well well away together lauren together well well well well well well together together well
  Sting  ,Why Should I Cry For You? (Radio Mix),dog star sail reef moonshine sky fall stone faroe fire sea silence rope day colour asleep ocean sea day cry angel sea mountain day face star place think cry fashion cry haul remain bleed bed drift remain follow fall remain lose want mean say love north arctic frozen true red empty true godless endless true true northwest north north sometimes
  Beyonce  ,Irreplaceable (Feat. Ghostface Killah),left left left left left left everything box left closet yes touch talkin mess fine time name jag bag cab standin yard fool talkin man chorus matter fact minute baby tomorrow get chick home oops puttin rollin car key taxi standin yard fool talkin man chorus matter fact minute baby tomorrow get everything nothing nothing wont tear wink truth matter left left left left left left everything box left left get buy keep walk talk remove let call find get know know know know think get call see think buy drop find get know know know know think baby win lose replace think stuff nigga please front twisted minute second irreplaceable untrue front twisted minute second irreplaceable sleep easy left second irreplaceable never ever ever ahead never ever ever ever
  ruru  ,Tonight!,passerby middle sea people rhythm nobody middle sea people rhythm nobody scream top lung tonight passerby middle sea people rhythm nobody middle sea people rhythm nobody scream top lung know feel dance listen dance listen stay feel see see see dance listen dance listen ready familar disappear ready unfamilar tonight already alone home really alone
  Boys Like Girls  ,The Great Escape,paper bag plastic heart belonging shopping cart goodbye night let peace town yesterday escape word cause tonight tonight life side cry fight loud top lung cause throw yesterday escape word cause tonight time hour answer thing tonight yesterday escape word yesterday escape word yesterday escape word cause tonight get get ride make make throw forget make win hear let die change win give feel forget make win hear let die leave forget make win hear forget make win hear forget make win hear let die drunk empty right great free good scream young alive great free wasted great great great free around away anyway finally away anyway finally never away anyway away anyway away anyway finally
  Anne Murray  ,Danny`s Song (Duet. Martina McBride),people son dove love sun money love honey everything chain love morning tear joy eye thing love guy world paper cup drink bring mind lover money love honey everything chain love morning tear joy eye thing right money love honey everything chain love morning tear joy eye thing tell begin conceive shine get bring bring tell love take try earn get bring bring tell get bring bring tell smile lucky free right right even well home alone even even
  Take That  ,Wooden Boat,boy boat hour patience virtue til ripple water eye time one dance floor deep week mother key night christine car home time one dance floor deep year bride baby cry woman man time one dance floor deep christine boat fish sit catch wait blue drive drive show start drive wait blue kiss hear show know cut bear wait blue die give little wooden cold first green black breathe long last last stole mum first green black breathe long last first green black breathe long last wooden sometimes never sometimes sometimes alone
  Nina  ,Someday,someday day eye worth guy earth news cause someday someone way someone place day forget day tear goodbye someone way someone place day forget someone someone way someone place day forget realize see win care see get win take love want need take see win miss tell run win cry love want need take see win miss love want need take see win miss someday happy last strong long long someday someday dry sweet someday someday someday someday someday someday even somewhere even really well even right well even even
  Youngr  ,September Sun,september sun rooftop loving run baby somethings give call nothing guess something finger mind rain cloud basement raf morning awake city plan promise mind mind sun rooftop loving run baby somethings maybe love run get talk stick put make find lift feel change feel feel jump get break make find make find september run get young stuck different live wide empty young give maybe maybe maybe maybe maybe maybe maybe november maybe maybe maybe maybe maybe maybe maybe maybe maybe
  Carole King  ,We Are All In This Together,justice meek something child men mercy brother men reason together day fear way damage thing hurt someone living caught reason vision dream together word forever someday seek reach know see find forgive think cause mean say say easy enough really never quite maybe together finally somewhere
  Etham  ,Burning (Stripped),start baby anyone cause promise front baby anyone cause feeling mind mine baby everything cause promise front baby everything cause feeling feeling feeling hold tell break speak tell miss leave hurt burn burn burn lose cross leave tell break speak tell miss leave hurt burn burn burn lose lose miss leave hurt burn burn burn leave hurt burn burn burn lose lose lose single little notice unforgiving single little notice unforgiving unforgiving unforgiving right close yet far truly ever yet even truly ever never never never ever yet even never never ever ever
  Little Mix  ,Down & Dirty,rough edge mind flex glad teacher teacher dreamer mind hater fashion believer check stamp visa diva pizza night forget world hand everybody mirror fire place business night forget world hand everybody everybody room royce hand air everybody listen offend pretend hat trend start make get put get dirty get hear get dirty get call know know get put get dirty get hear get dirty get get hear get dirty get wake put get dirty get hear get dirty get hear get dirty get tasty delicious obsessive aggressive international real high dirty fair real high dirty dirty bad plenty dirty dirty fast
  Pentatonix  ,Perfect,way way way everything thing thing mag damag mag damag gabi buong gabi gabi gabi kaya humawak humawak nang mahigpit maghigpit humawak como quieras necesitas quieras como quieras necesitas quieras love thing way way way way way way home como quieras necesitas quieras laugh sing woouuaah move groove know bring lovin lovin uuuh good lovin alone never
  Various Artists  ,Mamma Mia,dream song sing anything wonder tale future angel something everything angel time stream dream dream fantasy reality destination darkness mile angel something everything angel time stream dream stream dream stream dream help cope take help push fairy good right good right even still
  Destiny Rogers  ,Euphoria,feeling mind night let let cloud step emotion fear think something mind mind euphoria something mind mind euphoria euphoria pressure hella hella cause addict baby habit planet world step emotion fear think something mind mind euphoria something mind mind euphoria world euphoria think something mind mind euphoria something mind mind euphoria get get talk feel satisfy stress stress fall let hold take suck lose know know lie feel get take euphoria lie overthinking get take euphoria take euphoria quit scar get take take take suck lose know know lie feel get take euphoria lie overthinking get take euphoria take lie feel get take euphoria lie overthinking get take euphoria take take high black close open dumb dumb long magic open dumb dumb euphoria dumb dumb right almost anymore slowly even even lie even always even lie even slowly even even lie even always even lie even even lie even always even lie even
  Michael Jackson  ,Girl Don`t Take Your Love From Me (Album Version),foolish forest tree please way baby love kind mind girl chance love love love girl love love strength thing time girl chance love love love love love love love love leave erase take girl make stay know hurt tell girl late make take take take make want say want girl mean tell girl give make take take take take take take take take true cruel girl past girl girl little late girl really away really really
  Esther Vallee  ,U Know Who You Are,anxeity voice blow mind people opinion word chorus answer chance heart answer chance heart light noise sound mindset pre chorus opinion word chorus answer chance heart answer chance heart chorus answer chance heart answer chance heart opinion word use come confuse think chorus get wrong come whisper say give take give take listen leave look get wrong come whisper say give take give take give take give take get wrong come whisper say many different sick many verse right right many outro many away straight ahead
  Jordan Hill  ,Remember Me This Way,friend time friend part heart wish life kind mind way yesterday way way eye love matter part care shoulder side wish life kind mind way yesterday way way find stay stay hope come remember remember see watch stand win believe hope come remember remember special best true gentle right true gentle never never ever back forever everywhere always ever long back
  REO Speedwagon  ,In Your Letter,letter letter letter letter letter letter letter letter letter letter face let poison pen pride something lie let poison pen pride something letter letter face letter letter letter letter letter letter letter letter letter letter letter letter letter letter letter letter letter letter say say leave say say say replace say leave tell prove leave tell prove say say leave say say say replace say good good evening future full evening future full liesin good lonely lonely well
  Celine Dion  ,The Prayer (Duet. Andrea Bocelli),pray eye wise time prayer way place guide grace place che dai pray nel restera heart ricordarci che star night stella sei nella mia preghiera prayer quantum shadow day place guide grace mondo senza piu violenza mondo giustizia speranza dia suo vicino simbolo pace forza che dai life kind desiderio che ognuno trovi amor soul soul prayer prayer child child need place guide grace che hai acceso sento che salvera watch let find hold let lead watch find love let let find safe light safe sogniamo fraternita intorno safe noi
  The Lovin` Spoonful  ,Butchie`s Tune,place memory inn way time thing mind leavin today way please time part anything leavin today way home please stick card blow leave door leavin today way shadow night cause leavin today way give stay show find get come say get see deal crash close win see win give feel fight win light goin low anywhere anytime feelin away really quite
  Conor Maynard  ,R U Crazy (Labs Swing Ver.),need heart piece comin breath mister cause shoulda sister finger laughin smokin boy town let kind chick knock nothing road jack jack cause shoulda sister finger cause baby baby laughin smokin smokin sing laughin smokin smokin cause baby baby cry hold breakin lay start joke joke start come see hit call breakin lay hurt hurt look start joke joke start start joke joke start say start joke joke start start joke joke start hurt hurt look twenty middle crazy crazy crazy crazy stupid crazy good mister middle crazy crazy crazy crazy stupid crazy crazy crazy crazy crazy stupid crazy crazy crazy crazy crazy stupid crazy crazy crazy crazy crazy stupid crazy back
  George Michael  ,Praying For Time (Remastered 2006),day hand look day beggar chooser year man place hand hand ignorance declare chance god score guess way back god child door hope sky time day hand charity coat year year man television stand door mine chance god score thing eye beacuse child hope sky time take stop keep let play turn creep love hate hang hope speak pray stop keep cling sell cover tell come come love hate hang hope speak pray open last hungry past legitimate rich poor sure much back much wounded empty guilty mine much much wounded around somewhere hard much much late well maybe twice back back hard much late well maybe
"  Avicii ,  Conrad Sewell  ",Taste The Feeling (Avicii Vs. Conrad Sewell),feel heart soul day wave coke heart one feeling nothing one feeling nothing feel shore heart grab coke dive love song soul one feeling nothing one feeling nothing everything star moment lifetime forever one feeling nothing one feeling nothing end watch take feel stop bring stop bring sing make sing jump let sing feel stop bring stop bring feel sense align feel stop bring stop bring sing make sing good little long real easy easy good easy real simple last free real easy easy right ever together together ever ever still together together ever ever forever together together ever ever
  Modern Talking  ,With a Little Love,world girl twirland time time side page end book side lookthen loveyou love way cause lifewith love startyeah lover way cause life future side towni frown let laugh heart life morning sunit say say come come say come say come take survivewith get make heartdo say forget come say let let bring say woni say live begin tough restless young good wrong right little little little wrong listen easy
  Betty Who  ,Taste,mind time pre chorus tomorrow day way craving sacrifice god appetite bite think pre chorus tomorrow sugar salty sweet craving sacrifice god craving sacrifice god worse know drink poison pray win want need stay love behave get take sink pray win catch starve give chorus love behave bridge hurt get play love behave hurt get play good miss bad good bad good verse big wish low sour bad good bad good little bite right right safe bad good bad good outro little bite right right safe good twenty already already
  Terror Jr  ,Terrible,squeeze suck tongue day honey glaze maple syrup lemonade wine house thinkin rehab call wine mouth call call girl type future school class time come floor door somebody come floor door somebody feel runnin sun side hearse ride cyanide wine girl type future school class time come floor door somebody come floor door somebody make put educate fail live find find want let cause love find find want let cause love begin take drink educate fail live find find want let cause love find find want let cause love teddy bear disappear dip lonely bright high terrible unrepairable open low terrible terrible unrepairable open low terrible sweet bad red bright high terrible unrepairable open low terrible terrible unrepairable open low terrible twice never never never never twice never never never never
  Lauv  ,Drugs & The Internet (CHVRCHES Remix),life story friend bar shit end friend drug internet winner quick winner home drink cigarette friend drug internet winner home drink cigarette base action reaction thing delete part bed head friend drug internet winner quick winner home drink cigarette friend drug internet winner home drink cigarette soul like stranger internet drug internet walk say bore call send fly say try trade shit look mom trade shit hit hit hit hate lay get trade shit look mom trade shit hit hit sell get bitter quick quick never yet yet back yet yet back still yet yet yet back yet yet back still yet
  Barry Manilow  ,Here`s To The Man,man king singer love place aobut man song book fan need man teach sing sing know sing know write big old blue goodbye alone never
  The Emigrants  ,Video Killed The Radio Star,wirelessback intent youif stopyou ohthey machineand technologyand problem child radio starvideo radio starpictures heartoh studiowe playbackand agoand jinglesused ohyou ohyou onevideo radio starvideo radio starin mind carwe ohvideo radio starvideo radio starin mind carwe farpictures heartlook vcryou radio staryou radio starvideo radio starvideo radio starvideo radio starvideo radio starvideo radio starvideo radio starvideo radio starvideo radio starvideo radio star twolying attune come take symphonyrewritten see tell kill kill come break kill kill faroh kill kill come break play kill kill kill kill kill kill kill kill kill fifty awake young creditfor second new understandthe ohi abandoned long first last ohwhat themvideo
  Doris Day  ,Whatever Will Be Will Be,girl mother serum serum future serum serum sweetheart rainbow day day sweetheart serum serum future serum serum child mother que serum serum future serum serum serum serum ask say see grow fell inlove askked say see ask handsome see little rich que que que que rich que que pretty ahead tenderly
  Various Artists  ,Words,word way word word way word music man melody friend word heart cause word way word simple song meaning word way word word find make say come come hope find make come make please cause come find make come easy come easy easy easy best wrong true easy easy hidden easy easy easy easy well far really
  Phoebe Ryan  ,Heart Attack (feat. Tove Lo),heart attack appetize baby move rhythm dance honey gold baby love heart attack heart attack heart attack body heart attack time side tick fall heel head baby love heart attack heart attack heart attack body heart attack body body body body dance heart attack heart attack body body body heart attack body body heart attack get let take keep give believe talk let show come make come speak tove let keep give believe talk let show talk let show talk let show talk let show talk let show heavy bite scared soul little little little honest cheap alive honest cheap cheap cheap cheap body cheap body aboard soon maybe someday
  ABC  ,Unzip,gimmick mime dream pleasure censorship unzip lib text unzip captain sinking ship lip unzip slip unzip love feel hold hold hold hold take consult let snarl mimic respectable kissable unpermissible unzippable unzip unzip vegetarian kissable unpermissible unzippable unzip unzip unzip kissable unpermissable unzippable unzip unzip strictly
  Icona Pop  ,All Night,life life key paradise paradise hand hand light wrong club pop rock love sleep night night everything key paradise paradise night night men summer summer season house fire start fire shout let light wrong club pop rock love sleep night night everything key paradise paradise night feel night night night night night light wrong club pop rock love sleep night night night night everything key paradise paradise night dream felt come get open let walk come hit smash alright get open change stay get burn feel start give make come hit smash alright get open come hit smash alright get open good good right deep hot right deep right deep always always along
  Hole  ,Celebrity Skin,walking study demonology look face name name name makeup dress hollywood pound billing cause star cinderella slut dress makeup hooker waitress model actress honeysuckle poison everything hollywood pound part make make make make forget make make leave wilt fade come stand fall watch die make make leave felt use obliterate kiss fade come sell sell glad glad glad glad early glad flesh second garbage beautiful good good worth much glad sugarless nameless full glad flesh cheap cheap really never somewhere really ever somewhere
  Daya  ,Safe,park apartment street suitcase shit mistake hell someone thinking hell someone thinking bed diner friend suitcase shit want hell someone thinking hell someone thinking someone someone hell someone thinking someone thinking think think drive drive think think pack walk walk take miss miss mess want turn miss miss mess want turn think think think think pack walk walk take take miss miss mess want turn miss miss mess want turn think stop think think stop think miss miss mess want turn mess want turn new new new new new new next new new new new new new good new good new new new new new fast slowly away away right away away
  MARINA  ,Karma,heartbreaker faker behaviour temper chorus heart lie time god luck god post chorus god god verse snowball domino doubt doubt doubt cycle chorus heart lie time god luck god post chorus god god bridge world money town reputation chorus heart lie time god luck god outro god god get lose think win remember come see take chorus push fall carry come see take chorus push crash win save win save win save win save see take chorus push think karma real bad sorry pre real funny sorry karma karma karma karma vicious sweet denial sorry pre real funny sorry karma karma karma karma pre real funny sorry karma karma karma karma always always always
  The Velvet Underground  ,Pale Blue Eyes,baby eye eye mountain thought thought everything keep linger eye eye world pure strange mirror front front eye eye life cup money time eye eye yesterday fact friend sin linger eye eye make make think keep make put put put stuff say stand marry happy sad happy mad mad linger pale blue pale blue top peak pale blue pale blue linger pale blue pale blue linger pale blue pale blue good best pale blue pale blue sometimes sometimes sometimes mostly linger linger linger completely linger truly truly linger
  Rialto  ,Monday Morning 5.19,clock goodbye house mine work home bath hour front film morning time machine cause end guess pack cigarette pint milk food cat midnight morning time machine cause end back someone car finger hair let morning time machine cause end say leave say stay let drift see wonder call get try get back wonder call get try touch wonder call get try monday first monday half past monday well still cause almost still back still still cause almost still back well heaven else still cause almost still back well heaven
  Bread  ,Everything I Own (LP Ver.),harm kep life year year anything life heart home everything way nobody part anything life heart home someone day someone word give life heart home everything shelter keep give set set know give give give win love say show watch know let give give give everhing love take grant lose long say give anyting give touch warm free free fine much ever back never still else never back away back
  Hockey  ,Too Fake,anything broke toke everybody nobody care wait cause nobody everybody talk cause world game soul world heart soul church soul example call way time life people life someone wait wait wait cause world game soul world heart soul hurt effect people thing world game soul world heart soul look world nothing look soul world heart soul look world game tell mean suppose lead watch watch watch get break get get expect use stay leave use win tell use get break get talk wait look forgive break get get break get fake forgive look little big fake fake much much true lost fake fake much much true right fake fake much much true fake fake true much much true fake fake even later forever right else right even even right
  Paulini  ,Scarless,night drink head night hotel room thing forty time hour radio interview time patience virtue shadow step shoe tear wider wider wider make scar scar scarless dress cause bruise scissors jacket favourite phone wall cause message girlfriend friend shadow step shoe tear wider wider wider make scar scar yeahh ooooooooh scarless yeahhh sooo scarlessss soo scarless yeahh ooooohhh yeahh yeahhh oooohh cause yeahh woow oohhhh ohhhh yeahhhh oohhh tear wider wider wider make scar scar wiser tear wider wider wider smile wider yeahhhh make scar scar scarless pour tell trash teach talk call know get tell start guess become watch cramp bottle trap kill lose make need put cover buy wear take know tell call find know trust start guess become watch cramp bottle trap kill lose make need put cover kill lose make need put cover kill lose make put cover jealous hundred second strong everyday wise smile ohhhh beautiful red best best second strong everyday wise smile ohhhh scarless nooo scarless scarless scarless strong everyday wise smile ohhhh scarless strong strong everyday wise smile instead longer longer never damn well longer longer sooo longer longer yeahhh longer longer ohhhh
  McFly  ,Room On The 3rd Floor,home dad lake guy look way cute dont grade star foot way daddy town baby nothing mean nothing daddy doesnt consent wedding place plane weather none advice home town baby nothing mean nothing daddy way mind nothing mean nothing daddy get say saw make doesnt say get see get prove get get lose give get get hawaii follow chill get prove get get lose try like lie find make change get prove get get lose good last nite pretty good doesnt good perfect nice daddy doesnt good itold doesnt good well awake outta abroad alone outta
  Yelle  ,Ce Jeu,fou que jeu bon mais aimes aime faire somme victime doux jeu amants rais effort connais par coeur suffit que que revienne pleure repars toujours chaques que jeu bon mais aimes aime faire somme victime doux jeu amants passion motion correction quations solution mais toujours sensation telement que jeux bon mais veux amour sans parfait interresse folle surtout quand par fou que jeu bon mais aimes aime faire somme victime doux jeu amants souvent bien fait cache parce que comme proie tire ons grossier gar mais trop facile sourie fascine comme sur fil fer mais trop facile pomme qui fascine partir sais acide fou que jeu bon mais aimes aime faire somme victime doux jeu amants telemement evident trouve excitant lassant nous deux pour est fou telemement evident trouve excitant lassant nous deux agite est evident trouve excitant lassant trop telemement evident trouve excitant lassant nous deux perd parfois est joie une facile charmant est vraiment aimant tendue abile est vraiment est tourne pour est telemement evident trouve excitant lassant nous deux
  Paloma Faith  ,Silent Night (feat. The Thank You Midwife Choir),night holy night round yon virgin mother child holy infant tender sleep peace sleep peace night holy night round yon virgin mother child holy infant tender sleep peace sleep peace silent calm bright mild heavenly heavenly silent calm bright mild heavenly heavenly
  Mariah Carey  ,I Want To Know What Love Is (Live),time time thing read line case colder life heartache pain life love time time love life heartache pain life love love love love love love get take think face stop travel change show feel show take look get leave hide find face stop travel change show feel feel show show feel show let talk show feel show show feel show little little good lonely little little lonely far nowhere finally far
  Sade  ,The Sweetest Taboo (Remastered),taboo taboo storm storm storm something taboo love taboo anything rain anything storm storm storm something taboo love taboo heart day night year keep keep love keep bring give felt felt give give let slip felt felt give give get keep love keep keep bring best sweet sweet good quiet quiet quiet hot taboo good sweet sweet good quiet quiet quiet hot sweet sweet good big good christmas new best never never sometimes sometimes away never never sometimes
