artist,title,English_clean_lyric
  The Lonely Island  ,Normal Guy,man party tonight man case santana champagne champagne hello guy man eye contact guy house man guy nothing guy nothing weirdo god loser peeve right weirdo get nothing man none problem man pact suicide pact award comedy sketch island wack thank get make see hang guy know hang hang come take get keep talk get let make let make say say say smack get much ready good nice good shit real normal great normal much normal weirdo big unannounced wrong okay major guy crazy best lonely smacked already seriously well actually even okay well first wack back much wack
  Soul Company  ,Teamworks,combination team soul company monster teamwork monster pento microphone jerry company shot kill goal assist kill goal combi pento jerry yep microphone brother rajonrondo project fucker street baller team teamwork combination team soul company monster teamwork monster game tag team wegun turn soul company sucker teamwork combination team soul company monster teamwork monster combine shit lego block error scene kebee minos combination team soul company monster teamwork monster aiii check check turkey pump fly triple win rhyme aiii make let let get remember rock aiii teamworks haha soul kick ill wright teamworks haha rap main ready rhyme god teamworks haha hot collabo assemble eluphant teamworks haha microphone still
  엔젤  ,따라와 (Feat. 태완 a.k.a C-Luv),keep shakin roof fire boy baby boy clap bounce girl clap bounce man man man man man clap bounce fella club voice girl club voice fella club voice girl club voice handle handle baby boy let know let hear let hear let hear let hear hot come baby gonn
  AMP  ,Faithful,promise glory cross lord jesus friend glory lord bunch busybody busybody chaos fortune temple port potty crime appointment deadline sight purpose beacon security confidence worship sorrow hope tomorrow hit face midst crisis faith bonafide lord strength defines taste taste cause advice god life life time eye minuscule view promise glory cross lord jesus friend glory life breezy debris day anxiety top stack change stage life cage strife temper blazin anxiety cross christ sufferin pursue day night yoke burden life river heart shiver world fear body believer victory jesus weapon please till end perseverance saint one promise glory cross lord jesus friend glory lord church truth peace power source light cause darkness flees prayer love knowledge discernment day pure fruit heaven allure forget christ king struggle pain flesh manner yes light glory grace run race promise glory cross lord jesus friend glory lord glory lord yeahhh promise glory cross glory cross lord jesus friend friend glory lord sing let cling run live pursue treat get catch lose breach begin cease choose keep borrow delight know test see lean fleet speed heed neglect hurry call let cling run seem escape build erupt rag gag fight wag forget cast overcome deliver get form prosper press call let cling run take sound shine fill live die gain let persevere suffer feel let cling run let cling run faithful light future bleak good faithful lord easy ready abrupt personal easy peaceful righteous faithful jesus christ righteous christ live worthy gospel impossible strong faithful faithful faithful never never never never never even rely instead always right never never never never never especially still forward never never never never never never never never never never never never never never never never
  펜타곤  ,Dr. 베베,fall hurt gratatata baby fall hurt love fall hurt love fall hurt crazy fall hurt love fall hurt love fall hurt crazy please fall hurt love fall hurt love fall hurt crazy love love love crazy crazy crazy true crazy crazy crazy crazy
  방탄소년단  ,피 땀 눈물,peach cream sweeter cheek chocolate wing bitter lip lip kiss baby kiss sweet chocolate sweet bitter
  스티피 (STEEPY)  ,GoSh (Feat. E.viewz) (Prod. yellowism),schedule defer opinion idea photo baby style baby people dogy baby baby dog mind town view avenue way somebody time town view avenue way dig part fuckin baby style baby people dogy baby baby dog fun time town view avenue way dig step wait take give step wait die howl flexin gosh aww right abnormal ocean fifty ale abnormal ocean fifty llet fussin gosh fussin hot fussin abnormal ocean fifty llet
  라비(RAVI)  ,Where should I go (Solo Ver.),day hustle virus live hard hard fuckin
  Luke Christopher  ,Roses,breed rose bosom chick letter dirt bud word cause love gift curse dove fall love something knack bein world girl finger paralysis incident cause time life work patience rose thorn match heaven guess way flower love song time lake hmm mistake broad bout hmm apology take hmm fault rapper gift laughter glass slipper glass princess teapot set chime wind hit damn school buggie errybody school hunny bunny bouquet game field match heaven guess way flower love song rose toss appreciate toss hear say come follow get lift happen exist get check say make saw give make give roses remember sittin talkin hmm shit give use datin walk surprise shatter wind order give let hoppin get play say say make saw give make give clever red scarlet good favorite rough worn talkin fake little happy shoulda sharp twin fuckin new old last ever probably never never always far away ever well never never ever yet well never never
  전격해체  ,내 짚신의 짝 찾아,everybody miniskirt god
  Dr. Dre  ,Murder Ink (Feat. Hittman & Ms. Roq),blood world love god soldier death stomping christian swine beat christ saint hand hand time die vain silence god inquisition heaven lurking angel world scum debt name knight bleeding shrine neck eye lord master lord satan death heart lurking trinity head belief saint legion render fate terminate sacrifice christ light life cross mind earth creation word ruler fruit fall lead lurk attract hat order raise bless kill rupture stay splatter ordain slaughter rid collect bless miss torture find tear fee impale demonstrate doom horrify god cleanse reject indulge dead christian crucified wrong genocide suicide lord lead evil nun pretentious satan black flesh crucifix dark father god feast lead christian satan ritual wager open anciently together
  Method Man  ,Never Hold Back,method man dooney boy pinky right favor joke chicken cross road dollar baby daddy hahahahahah eheheh roll right drop house gilla house gilla house gilla house def jam star sox method man grind wait blind mine head time time muthafucka name feelin lame novacaine way train conductor track muthafucka love game gilla house tang clan house chain cocaine stick bout brain map flame blazin grape wrath turn part game try nna price door watcha kid son knuckle air force chorus saukrates nothing heat dog dough life nigga life method man air year head life flash kid walk method man method man man rob west yes jaw chick slap lap luxury hell kid til tree property pot thing shot somebody rhyme life court shit chorus outro method man life life meth john studd day drinkin fightin crime island muthafuckin house let take tell get get beat muthafucka muthafucka sign shine ing get hate stop cop pop know blow raisin playin raise payin get come see hold keep hold get get get get live think return give wait burn hold know straight catch wing rob yes tap tell stick stick cut get pee mercy use come screw come intro gilla big wastin lane amazing watcha slum raw big live dough high black lowe broad free new new top shoot nursery big sayin stinkin staten aight together back niggaz never back back master soon
  김하온 (HAON)  ,LOVE ! DANCE !,time babe care fame proly proly proly love dance dancehall party dance love dance dancehall trynna trophy shawty dance love care love dance frame frame frame frame dance dance love dance love dance love dance love dance hell nature love dance ghr ghr handsign hell nature love dance ghr ghr handsign waste shut dance make love dance win tell want keep throw keep right alright proly allday boyfriend flexin flexin never feedback angel angel
  H메이트  ,"알듯 말듯 (With MJ `써니사이드`, 온리유)",flame air love luv love love love time bebe day day day day question baby love step look look loook love love love get give forget want ask love luv special special luv babe step babe right special right
  UGK  ,Living This Life,lord living life struggle way thang pistol back gauge flo law jackers boy graduate pimp state master degree movin weight people service kinda cause plate money hell life jail cell die life price lord living life struggle way bed right crack dawn stretch mornin yawn pawn neighborhood chess game step time lord rest aim tryin lame success fire wettin water order everyday harder flow tryin motherfuckin duck row man dog cat dat dollar outta cent dime tryin way grind line cash mash yard yard dash lord living life struggle way lord sittin knee hand eye matter child holy father time time head way way shine grind child product ghetto flame city language ave please whippin fifty quarter balance life beam codeine sane prayin name knahmtalkinbout impression heart place prayer jah jah jesus ben knahmalkinbout man man knahmtalkinbout man folk book cause library book knowledge need mayne pair heart knahmtalkinbout law power art society america knahmtalkinbout everythang man judge book cover dig continue live kick get get feel lookin put continue live see move aim street flame wash get keep get see sell shit get hustle get walkin hundred continue live bend lock watch behave faith keep smilin stand tall get stay know get get hide put get get hard constant everyday straight long nervous funny dead doin young good hard constant everyday high high burnt gettin dat fifteen hundred hard constant everyday bad bad hangin low forgive dirty mouth slabs whole steady real right heard yeshua square black read secret rather die back rather well rather die long rather die askin even well still anyway far
  Joey Bada$$  ,Run Up On Ya (Feat. Action Bronson & Elle Varner) (Bonus),lord class whip average seater type brain light traffic pac face stack action time someone cash match lady street beast mattress liability asset bend backwards backwood crack pussy password bet pussy word roll rocker til astronaut thought swallow seed hon today time roll ride die side end time thing joey freak honey playboy hoe money shit chinchilla vanilla baby lace margiela fool everything control gas sleep til beastie boy spitter word mouth sit jaw please bank hideaway today time roll ride die side end time head whip short half sit dove room lit tell mama sandal skirt reading word beat cover poster shorties woman age personality dick dollar ref foul whistle road jack hop bozack clap jack trunk throwback today time roll ride die side end time run get head give keep head blast relax count give try mack shit hit make catch slip let ride die get waste baby drive love get get sunny check keep doneva plan hit let stop look let walk tempt grab get live tell girl hit rid rid rid rid rid rid let ride die get waste baby drive get crash set handle leave pull remember see fold hang win cheat call break define swim let ride die get waste baby drive bad high north west kardashian red fat real last nasa young nasty crazy first february itinerary necessary peep lady less raw real nasty lavish crazy fila velour arabic candle little tiger young hard salary fucking low whole crazy probably back master away always first ugly never straight right away away always really soon still need back away always
  Waka Flocka Flame  ,Cash (Feat. Wooh Da Kid),bong fear hustlin cash grindin cash hustlin cash grindin cash right bong fear hustlin cash grindin cash hustlin cash grindin cash money flock shine mind one time waka flocka coke time winner stash late kind thank paper gla gla gla hood get tone time people sukaki wait squad brick nopoli squuuuuuuuuuuuuuuuuuad bong fear hustlin cash grindin cash hustlin cash grindin cash right bong fear hustlin cash grindin cash hustlin cash grindin cash harry cash money harry plan check shoulder snack guy one money hand pay poster playin toaster grind cash hustle hell smell bong fear hustlin cash grindin cash hustlin cash grindin cash right bong fear hustlin cash grindin cash hustlin cash grindin cash til til get get get get grind get hit hit get get stick keep eat lose mind find try stop til til bring eat get leave find say make breed burn til til right bong whole track past pump bong whole track past flex thin flocka late late takin hard dog mine right bong whole track past pump bong whole track past guala quick dirty fame pull right bong whole track past pump bong whole track past pump alright billy always pump fast adios enough pump
  루이 (긱스)  ,그림자 (Feat. 권순일 Of 어반자카파),friend always always always always always always always always always always always always always always always always always always always always always always always always always
  KEYPYO  ,Kisyou,baby day baby day girl baby day day matter baby day baby day day day day matter matter matter fall fall let love fall fall let love fall fall let love dance fall fall let love fall fall let love beutiful beutiful beutiful real beutiful beutiful beautiful beautiful beautiful lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely
  Dr. Dre  ,The Roach (The Chronic Outro),dre cannabis sativa heart chronic dollar shit track stress nigga light fat world play chorus bud chronic shit chronic bomb chronic bud chronic home dre daamn fool dub motherfucker maan right shit sess brother cronic thats bomb boy zig zag muthafuckin blunt blunt dre god damn shit joke shit shit highhh hook weed shit damn damn shit cool motherfucker shit craaaazy highhhh damn wooo hmm triple cheeseburger fry couple soda shit apple turnover shit wooo munch blunt motherfucker dat shit somebody nigga night let fooooood motherfucker nigga cool dub sack nigga hahaha know confuse cost work improve suck move hit get get make fire get make get take leave get get straight get get shit leave let chill listen play shit shit come get hit shit pass get let get tryin pass shit tell get bionic maaan understannnd new big nice chronic nigga last joint short nigga spliff nigga cronic motherfuckin good chorus shit chronic naw mothafuckin hot old nigga good old highhhh else nigga nigga madness even nevertheless twice twice nigga yet philly alone really really smell really
  버벌진트  ,Tight이란 낱말의 존재이유 (I`m Tight Remix By G-Slow),problem flow eye jealousy overclass sucker rest status quo rhyme nobody fool range timbo dude attitude belt rhyme beat melody hook jealousy team baby dream spaceship passenger status quo rhyme nobody fool status quo rhyme nobody fool taste fill hatred feel flow keep raise get give killer beat bring defeat flow keep raise get give flow keep raise get give poisonous best raw classic nonsense musical wide rapper askin raw classic raw classic never
  DZ  ,"Stone Cold (Feat. Kigga, Dbo)",stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stun stun life stoner fuckin kush ninja mission swisha rollin tht stun welcome zone shit shot gunz whippin cream till peace stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner smokin shit fpl nobody dbo rollin fuckin bread pocket motherfucker north man fpl chop chop stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner stone steve austin stunna stoner let finesse kno get love judge get keep make circle elevate cold heavy heavy cold heavy heavy cold heavy heavy cold heavy heavy stun stone dolphin heavy dat good purple swagg victory cold heavy heavy cold heavy heavy cold heavy heavy cold heavy heavy good stunner daily pussy south hustlin cold heavy heavy cold heavy heavy cold heavy heavy cold heavy heavy cool cold cold heavy heavy cold heavy heavy cold heavy heavy cold heavy heavy pop back fuckin
"  이보람 ,  Crovin  ",꺼져줄래 (Feat. EB Of Black Swan),girl lady beautiful face baby girl sexy face beautiful face boy beautiful face baby love heart baby lady pain heart touch beautiful beautiful beautiful lady lovely beautiful beautiful beautiful beautiful beautiful beautiful lady lovely
  돕선앤로직스  ,장거리 연애 (Feat. 김혜빈 Of 에보니힐),man everyday let new everyday
  Lil Boi X TakeOne  ,Good Time For The Team,time time roll toast time time roll toast love man switch gear love power fame time time roll toast time time roll toast love love man ride make chillin show love chillin show mine chillin show love chillin show ride top good good good good hunnit good good good good ride top ride
  일리닛 (ILLINIT)  ,눈떠 (Interlude),freedom freedom hoodie
  Handsome Boy Modeling School  ,Torch Song Trilogy,insert ahahaha time book year charge hit hit hit hip hop spot hahahahaha chuckle party record party properly time avenue pimp vehicle scene woofer side mentality beat gin piss lady job freaky hour james hip hop tank sugar bank microphone thang mainstream chuckle scene hitting ball jump location stash travis menace lady pick credit fuckin production intelligence queef fast friction chillity whack emcee verb couch ounce foot mouth style brooklyn profile flippin buck time flight sight ear making throw rock hip hop stop continuation warm sound expand man debate pace taste taste fire sensational note fat cut thing match insert include steal file rock take hustla skip run get slobbed err kiss ride blitz look slow blow feel kick look think know pull erase get scratch set play guilty comic old guilty insert sensational joint joint sensational joint orthodox freaky freaky apocryphal sensational poor bad brown full full open beautiful nephew fat herb enter akinyele pimpin routine global motherfuckin expensive overweight sure strictly properly holdupholdupholdupholdupholdup back always always definitely never never never
  Feelsea  ,She Was (Feat. Still PM),love beautiful beautiful
  JAY-Z  ,The City Is Mine (Album Version (Explicit)) (Feat. Blackstreet),city night river darkness man night deal playboy soul dough lady cock world lock brooklyn world name reign spirit commision nigga pie takin rap demise jay watch basic basement dog advice sign world city city night river darkness man night flow brain voicebox mind rap mami nigga nigga article shit time unit mma split nigga nothing influence student bite shit half shit type roley shit spot floss game game dude dude city city night river darkness man night girl arm stay studio hit brick til club chick cause manicure hair dominican corner butt bar lifestyle buck shot jay fella name player get game hole frame mma firm holdin aim point biggie prime city city night river darkness man night rest hold love get get flame win forget hold let take cross dot get cop shit shit waste ask say hatred fuel give know seek redefine read say hit leave buy ice shit feel cop drive cause take lock come take get get alchoholing right feel whole amnesia popular serious mix shit mine ill ruinin movin quick last mad comin real intact first mine strong hatin innocent chinese dark thirteenth focal low shhhhh mine still therefore long enough quite back twice still enough long enough
"  Youngsson ,  Sean Taylor (션 테일러)  ",일상탈출(Friday)(feat.선정),giva street night beer drink night night beer drink night drink night say cool strumbling drink die drink die die tonight young friday quite still friday
  Wiz Khalifa  ,Most Of Us,pistol gang dope throat work sale call change brain pain game comin field shit city steel way hand kush fuckin lovin thousand clothes bottom phone khalifa kush bong nigga problem song change gang shit come shit come shit come rep throw bring smoke come get need pop homie see bless get shit get get kill get shit come shit come shit come make get pass care see know keep keep start get put get shit come shit come shit come shit shit shit bad good somethin dirty chest niggas real shit shit shit loud top top main strange shit shit shit close close close never alotta still right close close close rather instead rather instead still still nothin never close close close
  조pd (ZoPD)  ,Club Night,club let galaxia pimp pimp middle night light barry let lady stop let lady stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing stop bar hell colden bell chill club night night move thing thing pump volume jean let lady stop let lady stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing stop dancing drink fix make check know pass use feel right shake ring sing dance shake ring sing dance give dacing feel shake see bling bling shake ring sing dance shake ring sing red alright white crazy crazy crazy baby common common crazy crazy baby common common common common common common common common common common common common common common common common common common common common common common natural high alright king crazy crazy baby common common crazy crazy baby common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common common formerly belly belly always belly belly
  Raphan  ,"Can you be (Feat. Rheehab, Wooks)",fall baby lady baby baby lady girl plan home city honey lady baby baby lady love love lady baby baby lady watch tell want want say cause rock want want want want crazy back
  SUPER JUNIOR (슈퍼주니어)  ,2YA2YAO!,swim mob style showmanship chapter direction direction direction forever showmanship answer yao gap showmanship come come come come come hit yao mix swipe let hit yao mix catch super mix come come come gap young ready pied adrenaline gap young ready junior young ready well well well come well well well ever well well well
  Macklemore  ,It`s Christmas Time (feat. Dan Caplen),kid time night santa claus snow driveway lit christmas family kid christmas gas way time pick tree ceiling cut couple top light hour light listenin crosby fire frank king cole mariah michael turn movie kid telephone pole blu ray ryder gun night jimmy life beard tubby reindeer claus time kid time night santa claus snow driveway lit christmas family kid christmas present kid mitten pair left scissors gift wishlist dig bisquick round pigskin dad kid time year amen almond cocoa track tree locomotive jordan poster growth starter logo hoya head homemade cooky dip eggnog dog toby kid time night santa claus snow driveway lit christmas family kid christmas kid time night santa claus snow driveway lit christmas family kid christmas wish kid christmas time bed slide sing get think get proceed string string bing lick stayin stewart puffy bed slide sing wear blindfold hand whip feel get want measure take bed slide sing bed slide sing christmas crazy wish suv spent much tall sinatra nat buble red wonderful collar strong santa christmas christmas crazy wish ridiculous good outside throw big best hot georgetown second shoutout dead dead christmas crazy wish christmas crazy wish christmas alright later long belly inside still
  UV  ,Go!Go!Go! (뮤지 리믹스),
  드렁큰 타이거  ,Return Of The Tiger,home see home see engage battle wrath nigga hesitate move path tiger son glare nigga call one nirvana havana duba skill cuba techinque nigga flee combo law tekken mess birth shine crime world rhyme chick earth birth flow fall vow bullet fake purest home see home see way thought paper chasin fact twenty dozen head rave syllable whith elephant nigga rhyme anus dope session incense bap lung rap clap strategy strategy get rap battle retum jedi bust mind eye conobi head confusion illusion home see home see fat club tiger style thou ground stroll aroun espionage town get tiger cash guarantee need watch stakeout fuzz tiger topic melodic sonic sippin gin disco light illusion meditation elevate heart mics comer hand hand player house hand hand hand crown nigga hand hand hand player house hand hand hand crown nigga hand home see home see tap tap smoke spread aruba take murder hit hit dodge come equip tap tap amaze daze claim blaze light get attack distract lntoxicated tap tap touch drunken succeed drop rock take goner put put put put put sip put put put put put put sip put tap tap drunken enlightened drunken deadly nasty fine lie niggara artist full cravin nauseous many mad torturous poisonous bent original gun abstact tactic tiger galactic lucas dinematic red flow optical light intoxicated rollex worth smart lntoxicated illogical optic tonic optical logic light rhyme stay back back always overseas never even never back back accurately inter back back back smarter graver slowly back back
  Yung Pinch  ,Over It (Feat. Wiz Khalifa),beach boy beach something pre chorus pinch nowadays everybody everybody game everybody heart wait nowadays heart chorus yung pinch everybody cause life bar close ride bros verse yung pinch pour baby dash cop reason season weekend weekend everybody cause hoe car vroom vroom toe roll crash crash bag grass rollin day cash bring ocean pinch wiz khalifa bag bag time crowd verse wiz khalifa rollin gang fame clout bounce house ounce pound sound cloud amount bank account shot pinch kid punk name yung pinch trouble county los angeles chance eye diamond chain chorus pinch everybody cause life bar close ride bros interlude yung pinch pour fill glass cause class pinch everybody cause life bar close ride bros sober see break break break break break get heartbroke think pour spill watch speed tell baby yes live live heartbroke get hit cop feel total tow grab treat make see see see see put bring poke come put put light make make count stir see see bro heartbroke think skip heartbroke think lame rich much stay last young white smash smash full last interlude bad bad okay whole loud favorite large shoot interlude lookin little orange hair brown much stay fuckin chorus much stay still never sober right never back weed long never sober never
  Amber Liu (엠버)  ,Borders,cause mom border way way way people head anger cruelty anything place eye eye eye eye eye eye cause mom border way way way border border border way way border border border way way pressure train fear hand plan fog feeling road eye eye eye stance eye eye eye cause mom border way way way border border border way way border border border way way play play border border border way way border border border way way border border say cross corner fight fight star look shake tell tell find call walk keep say cross corner fight fight fight fight fight fight jump win cause see trust get say cross corner fight fight fight fight fight fight win pretend win fight fight fight fight afraid straight strong wrong wrong perfect belong strong afraid straight thick tough strong afraid straight never even fight maybe never even fight fall slowly surely never even fight much ahead ahead much ahead
  우디 (Woody)  ,대충 입고 나와,fall love girl babe
  Gym Class Heroes  ,The Queen And I (Album Ver.),booze mornin man night mistake drink hell life glass lush anything anything think baby girl queen queen pawn bunch move fiend cause nothing bottom bottle swallow bottom bottle swallow car key obscenity word page headline girl fact reason advantage dude loss cause baby girl queen pawn bunch move fiend cause nothing bottom bottle swallow bottom bottle swallow drown baby girl pawn bunch move fiend cause nothing bottom bottle swallow bottom bottle swallow remember make let tell live put settle come cause make win withdraw get lose find tell take scream inebriate read let let take let cut make win withdraw get lose keep put bow cause make win withdraw get lose sexy last fatal shot many enough good lettin good fancy hollow hollow funny cut front good bad good queen fancy hollow hollow worth queen queen fancy hollow hollow eventually never immediately never right gracefully
  모조 프로젝트  ,사랑이란 추억인가봐 (Feat. Awesomebaby 수민),time wish way baby way love forgoten love love say happy baby whenever even completely still together ever
  KIDS SEE GHOSTS  ,Freeee (Ghost Town Pt. 2) (Feat. Ty Dolla $ign),something knowledge life man knowledge superb creature creation man possessor knowledge master environment feel pain baby scoop nothin baby guess baby time job day day feel pain babe nothin babe life feel pain guess give guess lift fell set quit hold trust guess feelin die come true full supreme guess free free complete free free politic next free free free free guess free free past free hmm free free free free free anymore anymore anymore damn well still never anymore anymore back twice anymore
"  늘가튼 (Always, gotten)  ",26,self disrespect
  헤럴드 한  ,어땠을까 (If i),rain late
  얀키 (YANKIE)  ,엑소시스트 (EXOrcist) (Feat. 다이나믹듀오),ton spike volleyball soul judge paper date shake shake shake shake shake shake shake damn cause give shake shake shake shake shake shake chase come shake shake shake shake god bottom
  Rihanna  ,Umbrella (Feat. Jay-Z),ahuh ahuh ahuh ahuh ahuh ahuh ahuh cloud storm hydroplane dow jones cloud anticipation precipitation stack chip day jay rain man lil rihanna heart world magazine star baby cause dark car share sun friend oath end umbrella ella ella ella ella ella ella ella ella thing part entity infinity part world card hand heart sun friend oath end umbrella ella ella ella ella ella ella ella ella arm distance love pour sun friend oath end umbrella ella ella ella ella ella ella ella ella baby baby baby rain rain let rain see shine take stick rain know stand stand come take deal mend shine take stick rain know stand stand run alarm come let rain shine take stick rain know stand stand rain rain come come rain rain come come come fame come high weather good rainy shiny umbrella umbrella umbrella umbrella fancy hard umbrella umbrella umbrella umbrella okay umbrella umbrella umbrella umbrella pour pour back never apart maybe still always together forever always ever still never together together forever always ever still together forever always ever still always
  Mobb Deep  ,Hey Lub (Anything) (Feat. 112),prodigy slim tssh shorty let love arm shoulder walk witchu word homie witchu close nigga witchu try anything thing way friend hundred bed witchu body mouth kiss hug time chorus thing taste anything dollar anything way thirsty nothin hit cell misconception throw bug ear time nigga year head chance pant one minute man change plan anything mind hell fire body desire get mya girl flight chorus prodigy sit baby girl rest asure arm strength baby die one mistake man gun bait havoc world man understand pain karat let cop anything anything phone anything anything anything anything chorus mobb let let havoc let right listen hear ride ride hold talk put doin sposed get give roll king flow get see get move pay vibe kiss tease get shoppin get get get ask get eat kill get bump get pose screw tire get tire expect keep lock ring sing pick call come run rock let ride listen let true nigga fine queen possible next honest witchu next many touch baby spree bad somethin mobb deep best good lotta monkey light sexy single free next sure loved cold old real ooooh deep prodigy ooooh damn much airtime never hard never right back
  IMF KIDZ  ,ASIAN POWER,power power power power asia asia asia asia asia asia asia asia asia asia power power power power asia asia asia asia asia asia asia asia asia people asia asain power power power power power asia asia asia asia asia asia asia asia asia asia power power power power asia asia asia asia asia asia asia asia asia asia kimchi asian asian asian asian hot asia asia hot asia asian asian asian asian hot asia asia hot asia asia asian asian asian asian asian hot asia asia hot asia asian asian asian asian hot asia asia hot asia asia asia asia asia
  San E  ,85년생 정산,heart nope money trust hate make say friend happen break hold cry feel fall love bad
  BILL STAX (빌스택스)  ,38 Flexing,attitude look wrist look chianz look look watch look look time time look diamond gucci gucci gucci gucci pussy top check get take take hold make bow skill make rain flex flex flex flex flex flex flex flex shine pop fool flexing flexing flexing flexing gwop prime gucci pussy pussy pussy
  스컬  ,인생 막장,smoke kush vvip number bravo life number putcha putcha putcha burn look threesome madholic threesome tonight
  아웃사이더  ,바람곁에 (Inst.),
  Lil Uzi Vert  ,Do What I Want,shit everybody matter pocket fatter nowadays hater sadder money song bruh producer anything winner loser aye boy ruger ruger nigga way cooler rollie muller muller boy bottom way boy member lot block door drop girl money please front hunt club lunch home get stay one one trust girl pay mind buck bottom way boy member turnt lot block door drop get win lose get leave talk get say rock hurt cold start make keep win stop hundred put use want get eat talk win touch start make keep win stop shit hundred put use want skrt good good different different shit tooth franck franck top little turned fish top little longer right well always back always skrt
  스쿠비두 (Skooby Doo)  ,Caravan,pack caravan oasis turban time caravan caravan ibiza arpeggio plan time caravan caravan time caravan caravan time caravan caravan boracay train okay spend spend spend spend back anywhere yes anywhere anywhere anywhere anywhere
  돕선앤로직스  ,크리스마스는 그냥 빨간 날 (Feat. 김혜빈 (Ebonyhill)),day day dilema day day love love christmas day day day day day day day day miss miss miss red red red red red red red red red red red red back
"  보이비 ,  행주 ,  알이에스티 (R-EST) ,  J-Cue  ",Touch The Sky,hook girl world sky sky verse spy sky star club lady hook verse boi boi boi baby pant shirt sky hook verse cue hypnotiq body step steppin bumpin grind break dawn dig hook touch touch hug touch stop touch fly touch let show ronnie touch crazy est lady listen tattoo girl hot good sky heaven hotter together
  ZENE THE ZILLA  ,CLEAR VISION (Feat. Beenzino),vision vision vision crystal star vision vision skin vision vision vision crystal star vision eye look soil farmer motherland drip pure mango sprinkler vision vision vision crystal star vision shoot shoot get shoot clear clear clear vvs bright clear clean clear clear clear vvs bright mongolian poor poor real immortal clear clear clear vvs bright
  타우  ,24시간 사랑을 노래해 (Feat. Song Cry Girlz),cause love heart live live
  MC 한새  ,오늘부터 1일 (First Date) (Feat. 박소연),make love
  OutKast  ,Life Is Like A Musical,life car toed thing life boi telephone song matter cause infaction word grow action fraction cause thing kast let let let let let let let let let let let let let let let let let let let echo straight move slow change call say put change make base get change hood let change change change change change change change change change change change change cool pigeon simple musical big strong simple musical big hollywood far long ago fore well
  스토니 스컹크  ,No Chemical (Feat. Yoni),ghetto stony rock buddha sister skunk mantanuska tundra kalimist shiskeberry chemical chemical buddha sister skunk mantanuska tundra blueberry chemical chemical steelo steelo stony badtrip boy masta keek smoker pipe mind pipe pipe mind indika buddha somka livin loca hindukush buddha sister skunk mantanuska tundra kalimist shiskeberry chemical chemical buddha sister skunk mantanuska tundra blueberry chemical chemical stony mind wassup bro get keep give smoke high crystal stonyskunk kush crystal high low high mic korean heavy mic mic mogolian crystal stonyskunk kush crystal steelo
  jmarlone  ,"with u (Feat. YunGGI, D.ply)",time matter matter stress bit girl think day luv wherever day make take light babe fall make simple little feelin fake wherever lady simple lady never maybe ever ever well ever ever
  키드킹 (Kidd King)  ,닥치고 Get Money (feat. Donutman),money money money money money money money money way way type way daddy kane wit kidd clarity gang goin hurt money money money money money get worry worry worry worry worry get worry worry worry worry king keep get get worry worry worry worry get get get get get get rolex big get get get back
  NCT 127  ,Sit Down!,habit space fly game movin cruise baby babe show zip hand day thanks jealousy jealousy way highway baby show zip show zip show zip get lose tell sit tell sit sit get put make tell renegade let let babe tell sit tell sit sit tell sit tell sit sit tell sit tell sit sit sit bad pilot cruel groove please nonsense heaven always
"  치타 (CHEETAH) ,  에일리  ",아무도 모르게 (Prod. by MC몽),type ready action question love music bounce bounce blacklist masterpiece master level god bless bounce bounce monster rap star monster rap star rap star rap star rap star dear key hustle yet
  홀라당  ,멍해 (Feat. 지아 Of DOTORI),way
"  프라이머리 ,  마일드 비츠  ","정열의 방 (With E-Sens, Mellow)",verse bridge verse
  Chance The Rapper  ,Smoke Break (Feat. Future),bowl bowl bowl bowl bowl bowl bowl time road time bit time half time clothes fit time milk bowl bowl time point board child crack dawn smile bowl let blunt break blunt break smoke break smoke break truth movie bowl smoke joke back way way oowops zoowap guwop time owl joint bowl smoke take minute smoke break smoke break time ice neck time road super hoe time bale roof rule call please get sauce please get sauce door mom whore percs perc esteem crown queen chain clean whip wing pedal floor goyard gar car weed air smoke seat child back blunt dinner somethin smoke break smoke break smoke smoke smoke smoke smoke smoke smoke buy smoke get roll get use purchase smoke throw throw get put cook put weed put wake crack pack crack slow say let lick slow deserve deserve tell use use netflix roll use pass use laugh choke stick get fetty sing know grow raws breathe let crack slow let run slow deserve deserve finesse put hold save patrol let break touch get lay get breakin take involve lose lose tell give get get get smoke get twist let crack let rub take let make deserve deserve whole little second second wish young old white second actual sesh second second new overseas least always always always together back back right molly designer galore
