artist,title,Korean_clean_lyric
  장기하와 얼굴들  ,살결,가끔 거치다 가끔 놀라다 차갑다 바람 불면 바람 불다 갈라지다 기도 보다 까맣다 뛰다 박다 뛰다 박다 넘어지다 나기 살결 감고 어루만지다 구름 걷다 같다 언젠가 늘다 마르고 거치다 사라지다 새롭다 계절 돋아나다 오래되다 마음 어느 영영 멈추다 버리다 해도 오늘 살결 지네 선선 마르다 바람 불어오다 어느 봄날 가끔 놀라다 차갑다 바람 불면 바람 부르트다 감싸다 주기 바랬나봐 까맣다 외로이 떨다 외로이 떨다 손길 기다리다 살결 감고 어루만지다 구름 걷다 같다 언젠가 늘다 마르고 거치다 사라지다 새롭다 계절 돋아나다 오래되다 마음 어느 영영 멈추다 버리다 해도 오늘 살결 지네 오늘밤 마지막 해도 살결 어루만지다
  아마도이자람밴드  ,은하수로 간 사나이,은하수 가운데 서도 제일 멀다 광년 넘다 정말 멀다 은하수 가운데 서도 제일 멀다 광년 넘다 정말 멀다 아득하다 걸어가다 버스 타다 택시 잡다 모르다 무사하다 갈다 무사하다 갈다 은하수 가운데 서도 제일 멀다 광년 넘다 정말 멀다 아득하다 걸어가다 버스 타다 택시 잡다 모르다 무사하다 갈다 무사하다 갈다 무사하다 갈다
  전기뱀장어 (THE ELECTRICEELS)  ,연남의 불빛,우릴 감싸다 거리 불빛 이제 어느새다 추억 되어다 없이 혼자 남아 마리 유령 홍대 거리 뜨다 우리 가로놓이다 인생 소독 끝없이 쫓다 없이 많다 꾸다 좋다 있다 차다 많이 좋아하다 바랜 아홉 글자 늦다 얘기 있다 아직 좋아하다 가슴 뛰다 여덟 글자 끝나다 버리다 폭죽 밤하늘 던지다 버리다 끝없이 마는 저기 불빛 우리 무엇 사라지다 두렵다 사라지다 두렵다 사라지다 두렵다
  화노 (Hwanho)  ,Paradiso,달빛 취한 떨어지다 검다 도시 위로 잠들다 아래 머리 맡다 어보 높이 위로 모르다 아래 손끝 마치 닿다 같다 새벽 구름 위로 화려하다 불빛 사이
  Two N (투엔)  ,새벽,어느 느닷없다 찾아오다 정적 너무도 쉬다 외롭다 웃다 보내다 알다 하루 오늘 내다 크다 슬픔 아직 낯설다 새벽 계속 밝아지다 언제나 작다 되다 그저 언제나 슬피 언젠가 어느 느닷없다 찾아오다 새벽 너무도 쉬다 외롭다 웃다 보내다 알다 하루 오늘 내다 크다 슬픔 아직 낯설다 새벽 계속 밝아지다 언제나 작다 되다 그저 언제나 슬피 언젠가
  3호선 버터플라이  ,잠들지 않는 남도,외롭다 대지 깃발 흩날리다 이녁 어둠 뚫다 피어 젖다 유채꽃 붉다 저녁 햇살 꽃잎 시들다 세월 향기 더욱 진하다 반역 세월 통곡 세월 잠들다 않다 남도 한라산 반역 세월 통곡 세월 잠들다 않다 남도 한라산 반역 세월 통곡 세월 잠들다 않다 남도 한라산 반역 세월 통곡 세월 잠들다 않다 남도 한라산 반역 세월 통곡 세월 잠들다 않다 남도 한라산
  Letom (레톰)  ,I Can See,
  마푸키키  ,그대와 나,그대 그대 그대 오래전 이야기 기억나다 수줍다 우리 처음 입맞춤 마법 같다 끌리다 꿈결 같다 사랑 무지개 미소 찬란하다 태양 같다 우리 이야기 기억나다 설레다 우리 여름 어느 그대 그대 야자나무 그늘 꿀맛 같다 낮잠 푸르른 향기 청명 바다 같다 오래전 이야기 기억나다 수줍다 우리 처음 입맞춤 그대 그대 그대 그대
  커피소년  ,애벌레,이름 불다 주다 달다 보랏빛 아름답다 나비 나르다 벗다 새롭다 나로 태어나다 위로 날아오르다 구름 헤치다 간다 나르다 부르다 날아가다 세상 가장 화려하다 날개 보랏빛 아름답다 나비 나르다 벗다 새롭다 나로 태어나다 위로 날아오르다 구름 헤치다 간다 나르다 부르다 날아가다 세상 가장 화려하다 위로 날아오르다 구름 헤치다 간다 나르다 부르다 날아가다 세상 가장 화려하다 날개
  스탠딩 에그  ,시간이 달라서,처음 바쁘다 자다 해주다 나중 나쁘다 나쁘다 그때 모르다 그때 눈물 마지막 그땐 부족하다 주지 없다 수가 없다 그때 모르다 그때 아니다 소용없다 그때 거리 있다 거리 있다 서로 멀리 있다 사랑 사랑 사랑 그때 기다리다 이제 기다리다 시간 달라 만날 없다 미안하다 미안하다 미안하다 그때 어리다 모르다 항상 있다 알다 그때 모르다 자리 부란 그때 거리 있다 거리 있다 서로 멀리 있다 사랑 사랑 사랑 그때 기다리다 이제 기다리다 시간 달라 만날 없다 미안하다 미안하다 미안하다 그때 거리 없다 거리 없다 서로 멀다 들리다 않다 사랑 사랑 사랑 그때 사랑 이제 사랑 시간 달라 만날 없다 미안하다 미안하다 미안하다
  수상한 커튼  ,Only You,쏟아지다 햇빛 그렇다 표정 좋다 만나다 가다 들려오다 노랫소리 좋다 쏟아지다 햇빛 그렇다 표정 좋다 만나다 가다 들려오다 노랫소리 좋다 외치다 보다 사랑 노래 기다 기다 시간 넘다 그대 외치다 보다 사랑 노래 기다 기다 시간 넘다 그대 외치다 보다 사랑 노래 기다 기다 시간 넘다 그대
  김사랑  ,Love Up,차다 애틋하다 일인 어느 변하다 버리다 멀어지다 가다 아주 오랜 오해 이렇다 이유 없다 싸움 차다 애틋하다 일인 어느 변하다 버리다 멀어지다 가다 아주 오랜 오해 이렇다 이유 없다 싸움 외면 나이 들다 꼬마 같다 실화 다른 세상 낡다 장막 금단 밟다 잠들다 전차 그날 오다 외면 나이 들다 꼬마 같다 실화 다른 세상 낡다 장막 금단 밟다
  허벅지 밴드  ,은장도,작고 가녀리다 은장도 심장 찌르다 불타 오르다 봉우리 숨기다 두다 차갑다 칼날 길다 날선 손톱 깊숙하다 파고 들다 장미 꽃잎 붉다 흐느껴 울다 창백하다 심장 작고 가녀리다 은장도 심장 찌르다 불타 오르다 봉우리 숨기다 두다 차갑다 칼날 길다 날선 손톱 깊숙하다 파고 들다 장미 붉다 흐느껴 울다 창백하다 찌르다 보다 그렇다 찌르다 보다 어서 찌르다 보다 깊숙하다 어서 찌르다 보다 고프다 장미 손목 베다 깜찍하다 은장도 손길 고프다 장미 손목 베다 깜직 은장도 손길
  악퉁  ,06월 08일,보다 모습 두렵다 아름답다 모습 다시 내게로 돌아오다 찾기 위해 기다리다 시간 함께 기억 다시 찾다 다시 내다 돌아오다 다시 보내다 않다 방황 모든 기억 잊다 위해 지치다 슬프다 모든 기억 없다 다시 내게로 돌아오다 찾기 위해 기다리다 시간 함께 기억 다시 찾다 다시 내다 돌아오다 다시 보내다 않다 방황 모든 기억 잊다 위해 지치다 슬프다 모든 기억 없다
  데이브레이크 (DAYBREAK)  ,Mr. Rolling Stone,언제 가다 신발 작다 하나 들어오다 빠지다 생각 않다 정말 거슬리다 꿈칠 들다 보다 걸다 보다 절대 지워지다 않다 그때 기억 작별 싶다 신발 툴툴 털다 보다 몸부림 아무리 애쓰다 보다 여전하다 같다 자리 떨치다 버리다 없다 걸다 꿈칠 들다 보다 걸다 보다 절대 지워지다 않다 그때 기억 신발 작다 하나 들어오다 빠지다 생각 않다 견디다 달려가다 그렇다 아픔 그렇다 기억 안고 살아가다
  쉼표  ,너를 그린다,오늘 지나 가버리다 하루 서다 있다 하루 멀어지다 기억 이렇게 아프다 지난 점점 희미하다 행복하다 기억 남다 아직도 자리 머물다 보내다 행복하다 기억 간직 그리다 보다 어딘가 남다 선명하다 그리움 아직도 이렇게 찾다 아직도 자리 머물다 보내다 행복하다 기억 간직 그리다 보다
  동안  ,Dance While,아련하다 빛나다 우리 시간 요란하다 그때 지난 침묵 깨다 준비 새다 없이 가버리다 어느 준비 있다 계절 돌다 돌다 다가오다 시간 야속하다 빨리 달리기 예상 없다 인정 싫다 마지막 시작 되어다 사라지다 마르다 잊혀지다 마르다 떠나가다 마르다 마르다 사라지다 마르다 잊혀지다 마르다 그리다 그날 내다 다가오다 사라지다 마르다 잊혀지다 마르다 떠나가다 마르다 제발 마르다 사라지다 마르다 잊혀지다 마르다 그리다 그날 내다 다가오다
  로다운 30  ,거리의먼지처럼,아무렇다 소리 들리다 않다 알다 서서 후회 않다 같다 미소 지다 애쓰다 보지 다시 돌아오다 주다 아무 찾다 없다 공간 영원하다 그렇다 없다 돌아오다 주다 둘이서 영원하다 뜨겁다 달아오르다 아스팔트 위로 비다 리기 시작 눈물 빗물 마음 거리 먼지 젖다 다시 돌아오다 주다 아무 찾다 없다 공간 영원하다 그렇다 없다 돌아오다 주다 둘이서 영원하다 아무렇다 소리 들리다 않다 후회 않다 애쓰다 보지 뜨겁다 달아오르다 거리 위엔 내리다 마음 먼지 젖다 다시 돌아오다 주다 아무 찾다 없다 공간 영원하다 그렇다 없다 돌아오다 주다 둘이서 영원하다
  이더 (E the)  ,NEVERLAND,
  이지형  ,널 사랑하겠어,뜨겁다 입술 입술 닿다 원하다 사랑 가슴 전해지다 아직도 마음 모르다 있다 세상 사랑 사랑 언제 사랑 순간 세상 사랑 어렵다 얘기 호기심 자극 수도 있다 흔하다 유희 보내다 수도 있다 마음 이제 알아주다 세상 사랑 사랑 언제 사랑 순간 세상 사랑 사랑 언제 사랑 순간 세상 사랑 사랑 언제 사랑 순간 세상 세상 세상 사랑 사랑 사랑 사랑 사랑 사랑
  우쿨렐레 피크닉  ,꿈속의 사랑,사랑 안되다 사람 사랑 가슴 울다 하나 잊다 좋다 사람 잊다 소리 없이 가슴 울다 하나 사랑 애달프다 사랑 어이 맺다 하룻밤 다시 오다 꾸다 차라리 감고 뜨다 사랑 안되다 사람 사랑 소리 없이 가슴 울다 하나 사랑 애달프다 사랑 어이 맺다 하룻밤 다시 오다 꾸다 차라리 감고 뜨다 사랑 안되다 사람 사랑 소리 없이 가슴 울다 하나
  EE  ,Miss Amazon,단추 구멍 보이다 않다 이렇게 고매 냄새 맡다 수가 없다 입술 이렇게 쪼꼬매 먹다 없다 가다 보다 늘다 길거리 나서다 예쁘다 여자 너무도 많다 모습 초라하다 나다 모르다 누군가 나르다 바라보다 생기다 쳐다보다 아마 돼지 같다 몸뚱이 바라바 라보 머리 발끝 완전하다 하이힐 똥꼬 나가다 급하다 지나가다 스캔 벗다 보다 찰나 장면 위해 베다 갈래 울부짖다 울버린 객기 병원 갈래 강남 따르다 갈래 병원 갈래 유명하다 야자수 병원 갈래 강남 따르다 갈래 병원 갈래 유명하다 야자수 병원 갈래 강남 따르다 갈래 병원 갈래 유명하다 야자수 병원 갈래 강남 따르다 갈래 병원 갈래 유명하다 야자수 들어오다 시작 되다 파티 누르다 길거리 모습 잊다 부티 뷰티 일만오천팔백육십 사만삼천 세상 일가 뜨다 나다 치타 때리다 잡다 용맹하다 손길 발길 할퀴다 올킬 포토샵 올려주다 뵈다 믿다 크다 다치다 발바리 나타나다 잡다 단추 구멍 보이다 않다 이렇게 고매 냄새 맡다 수가 없다 입술 이렇게 쪼꼬매 먹다 수가 없다 가다 보다 늘다
  고고보이스  ,HAPPY,오늘 취해 시작 되다 하루 보다 없다 어제 느끼다 멋지다 흔적 없이 흩어지다 가다 몰아치다 파도 지치다 나르다 느끼다 무겁다 꼬리 위로 멋지다 내일 꿈꾸다 같이 가다 우린 기다 여행 찾다 찾다 함께 가다 좋다 추억 뜨겁다 지난날 우리 순간 여름 비처럼 쏟아지다 내리다 익숙해지다 실패 아프다 상처 오래되다 조롱 가슴속 메아리 치네다 몰아치다 파도 지치다 나르다 느끼다 무겁다 꼬리 위로 멋지다 내일 꿈꾸다 같이 가다 우린 기다 여행 찾다 찾다 함께 가다 좋다 추억 뜨겁다 지난날 우리 순간 기다 어둠 지치다 잠시 멈추다 우린 기다 여행 찾다 않다 서로 안고 함께 가다 좋다 추억 뜨겁다 지난날 우리 순간
  몰릭  ,너를 닮은 나여서,안녕 영원하다 되다 없다 아주 오래전 부터 이미 있다 눈물 흘리다 야하다 익숙하다 않다 이미 거울 비치다 나르다 바라보다 없다 이미 돌아서다 닮다 어젠 슬프다 꾸다 익숙하다 미소 나르다 바라보다 언젠가 있다 영원하다 같다 시간 떠나다 수가 없다 거울 비치다 나르다 바라보다 없다 이미 돌아서다 닮다 거울 비치다 나르다 바라보다 없다 이미 돌아서다 닮다 이렇다 얘기 없다 바람따라 전해지다 거울 비치다 나르다 바라보다 없다 이미 돌아서다 닮다 거울 비치다 나르다 바라보다 없다 이미 돌아서다 닮다
  짙은  ,Secret,순간 순간 설레다 아득하다 모습 흘러가다 바람 남기다 향기 있다 스치다 바람 향기 슬픔 들다 잡다 내미다 흩어지다 가다 잔인하다 향기 자리 그냥 머물다 있다 사람 어디 스치다 바람 향기 슬픔 들다 붙잡다 싶다 순간 머무르다 않다 강물 스치다 스치다 바람 향기 슬픔 들다
  음총명  ,스물 서른,어느 울다 길다 아이야 맘속 있다 고프다 자라다 아이야 나이 끝없다 고민 건조하다 나이 나이 그렇다 나이 나이 다행 나이 길이 쉬다 없이 걷다 돌아보다 그저 벅차다 길이 있다 생각 형편 없다 있다 나다 있다 들다 보다 많다 자신 소리 들다 보다 들다 보다 소릴 들다 보다 들다 보다 감히 흔들다 보다 이제 힘내다 않다 괜찮다 정말 괜찮다 그렇다
  파티스트릿  ,품애,나다 않다 하루 보내다 누군가 맡다 싶다 찬란하다 인생 되다 살다 아니다 그냥 있다 주기 때로는 들다 넘어지다 털다 일어나다 있다 있다 있다 때문 안다 모든 있다 안다 되다 있다 안다 온몸 스럽다 안다 되다 있다 때로는 들다 넘어지다 털다 일어나다 있다 있다 있다 때문 안다 모든 있다 안다 되다 있다 안다 온몸 스럽다 안다 되다 있다 우리 함께 모든 순간 크다 되다 그렇다 이렇게 나르다 믿다 우리 함께 가보다 가보다 들다 노래 위로 서로 위해 안고 함께 가보다
  가을방학  ,삼아일산 (三兒一傘),뜻밖 명의 난처하다 얼굴 있다 우산 있다 여자아이 남다 가깝다 그냥 맞다 가다 다른 남다 자기 가깝다 뛰어가다 되다 여자아이 가깝다 잠자코 있다 남자 우산 하나 사서 가다 다른 남다 있다 물어보다 마침 하나 없다 여자아이 갖다 있다 잠자코 있다 여자아이 택시 타고 갈다 우산 쓰다 가라 하니 남자 동시 그건 되다 남다 전화하다 동생 나오다 다른 남다 자기 전화하다 나오다 가깝다 문제 다시 돌아오다 여자 억지로 같이 우산 쓰다 가보다 하니 남자 동시 그건 되다 결국 그냥 같이 맞다 가기 없이 빗속 걸다 남다 여자아이 대해 생각 다른 남다 여자아이 남다 대해 생각 여자아이 아침 우산 챙기다 엄마 대해 생각 있다 그렇다 들이다
  세이수미  ,I Just Wanna Dance,
"  Collective Arts (콜렉티브아츠) ,  김현창  ",Away,나르다 멀리 멀리 떠나다 버리다 사람 따윈 믿다 않다 한밤 자고 일어나다 아무 없다 이제야 버리다 걸다 자라다 외로움 자라다 그러면 다시 뒷걸음질 잃다 뜨겁다 차갑다 않다 조심 하래 우린 이제 되어다 버리다 걸다 아니다 우린 모두 그대로 그렇다 나르다 멀리 멀리 떠나다 버리다 사람 따윈 믿다 않다 한밤 자고 일어나다 아무 없다 이제야 버리다 걸다 이제야 버리다 걸다
  체리 필터  ,Snow Man,추다 서글프다 눈사람 하나 있다 외롭다 거리 별빛 가슴 불다 추다 서글프다 홀로 밝히다 서다 있다 눈사람 하나 있다 어느 누군가 잃어버리다 눈사람 어느 어리다 기억 고이 간직 눈사람 어느 누군가 잃어버리다 눈사람 어느 어리다 기억 고이 간직 눈사람 세상 어디 가다 눈물 흘리다 있다 사람 모으다 불다 외롭다 거리 별빛 가슴 불다 추다 서글프다 홀로 밝히다 서다 있다 눈사람 하나 있다 어느 누군가 잃어버리다 눈사람 어느 어리다 기억 고이 간직 눈사람 어느 누군가 잃어버리다 눈사람 어느 어리다 기억 고이 간직 눈사람 세상 어디 가다 눈물 흘리다 있다 사람 모으다 불다 떠오르다 잠들다 사람 깨어나다 새벽 별빛 물르다 눈사람 가슴 녹아내리다 사라지다 외롭다 거리 별빛 가슴 불다 진정 아름답다 사랑 잃어버리다 우릴 지키다 눈사람 하나 있다
  루멕스 앤 키고  ,Feel At Home,
  제니스 다이어리  ,Take Me,봄비 내리다 아침 보다 편의 어느새다 사라지다 축제 넘다 쏟아지다 맞다 둘이서 함께 마지막 기억 순간 다시 오다 아마도 그대 서서 멈추다 멈추다 언제 자리 내리다 아침 보다 빛나다 이제 사라지다 기억 찾다 쏟아지다 걸다 둘이서 함께 마지막 기억 순간 다시 오다 아마도 그대 서서 멈추다 찾아가다 우린 이렇게 아주 잠시 그게 되다 언제 찾아내다 목소리
  얼스바운드  ,신혼,꽃들이 시들다 좋다 우린 그렇다 모르다 함께 누울 시간 많다 소리 내다 크게 웃다 뭐라다 해도 좋다 우린 모르다 이불 속이다 좋다 눕다 함께 눕다 자고 자고 계속 계속 자고 지은 집안 뭐라다 해도 좋다 우린 모르다 이불 속이다 좋다 눕다 꽃들이 시들다 좋다 우린 그렇다 모르다 함께 누울 시간 많다 소리 내다 크게 웃다 함께 눕다 자고 자고 계속 계속 자고 지은 집안 함께 눕다 자고 자고 계속 계속 자고 지은 집안 꽃들이 시들다 좋다 우린 그렇다 모르다
  상은  ,우리집 (with 데이먼스 이어),같다 차다 모든 시간 우린 멀어지다 감다 지워지다 않다 막히다 쉬다 수가 없다 조그만 향기롭다 채우다 잠들다 있다 우리 어두워지다 없다 시간 지고 파랗다 비치 잠들다 뜨다 지우다 마치 없다 조그만 향기롭다 채우다 잠들다 있다 우리 어두워지다 없다 시간 지고 파랗다 비치 없다 같다 눕다 천장 보다 같다 주다 원하다 시들다 조그만 향기롭다 채우다 잠들다 있다 우리 어두워지다 없다 시간 지고 파랗다 비치
  김거지  ,태엽시계,고장 시계 차고 기다리다 멈추다 시계 차고 기다리다 아직 들리다 심장 초침 떨리다 시간 어디 기다림 이미 그리움 되어다 고장 초침 가리키다 시간 공간 그때 멈추다 가리키다 기억 추억 그때 많이 늦다 많이 기다리다 다시 태엽 감다 시간 맞추다 보다 아직 들리다 심장 초침 떨리다 시간 어디 기다림 이미 그리움 되어다 고장 초침 가리키다 시간 공간 그때 멈추다 가리키다 기억 추억 그때 그때 그때 그때 많이 늦다 많이 기다리다 다시 태엽 감다 시간 맞추다 보다
  김한울 (Kim HanOul)  ,어젯밤에,어젯밤 떠오르다 맴돌다 덕분 밤새 생각 생각 어느새다 아침 결심 서다 핸드폰 잡다 떠오르다 이름 이름 찾다 오래 걸리다 않다 찾다 나서다 없다 어젯밤 떠오르다 맴돌다 덕분 한숨 못자다 떠오르다 이름 이름 찾다 오래 걸리다 않다 찾다 나서다 없다 자다 지내다 애인 있다 가지 물어보다 싶다 어째서 어째서 수가 없다
  박건  ,뭐하고지내,요즘 지내다 방안 구석 앉다 풀이 땅콩 팝콘 캔디 젤리 끄다 답답하다 하루 흘러가다 날다 버리다 고민 그냥 살다 이제 그거 버리다 버리다 버리다 이제 날다 날다 날다 이제 뛰다 뛰다 뛰다 자유롭다 이제 그거 버리다 버리다 버리다 이제 날다 날다 날다 이제 뛰다 뛰다 뛰다 자유롭다 매일 똑같다 하루 그래도 지나가다 신문지 펴다 찾다 보고 연락 백수 생활 흘러가다 날다 버리다 고민 그냥 살다 이제 그거 버리다 버리다 버리다 이제 날다 날다 날다 이제 뛰다 뛰다 뛰다 자유롭다 이제 그거 버리다 버리다 버리다 이제 날다 날다 날다 이제 뛰다 뛰다 뛰다 자유롭다 이제 그거 버리다 버리다 버리다 이제 날다 날다 날다 이제 뛰다 뛰다 뛰다 자유롭다 이제 그거 버리다 버리다 버리다 이제 날다 날다 날다 이제 뛰다 뛰다 뛰다 자유롭다
"  노르웨이 숲 ,  후아유  ",작은별 ,어디 있다 보이지 않다 밝다 채우다 다시 만날 있다 점점 가다 비추다 알아주다 지치다 불안하다 나르다 안다 혼자 걷다 비추다 바라다 밤하늘 수많다 지치다 어루만지다 주다 새벽 찾다 있다 거기 있다 주다 나르다 알아주다 밝다 나르다 비추다 위로 안다 언제 있다 기다리다 수많다 지치다 어루만지다 주다 새벽 찾다 있다 있다 주다 나르다 불다 밝다 나르다 비추다 위로 안다 언제 있다 기다리다
  오지은  ,두려워,차다 이상하다 좋다 순간 기억 나다 않다 마치 처음 없다 차다 이상하다 얼굴 낯설다 보이다 마치 처음 모르다 떠오르다 두렵다 머리 사라지다 않다 얼마나 들다 지우다 보다 잊혀지다 두렵다 않다 마주치다 두렵다 혹시 어디 가다 무슨 정말로 모르다 우연 않다 아직도 붉다 남다 상처 차다 이상하다 많다 사랑 사라지다 순간 마치 처음 없다 떠오르다 두렵다 멜로디 나다 모르다 어느새다 대고 있다 너무나도 슬프다 기분 아직도 붉다 남다 상처 떠오르다 두렵다 머리 사라지다 않다 얼마나 들다 지우다 보다 영원하다 익숙하다 않다 상처
  이섭  ,어른,오늘 차갑다 혼자 꾸다 여전하다 아직도 현재 살아가다 저기 멀리 보이다 찬란하다 현혹 시계 바늘 계속 헛돌고 있다 같다 어리다 꾸다 찬란하다 나르다 마주 아직 대면 아직 멀다 까맣다 새벽 켜지다 여전하다 들다 쓸쓸하다 젊음 아직 우리 많다 아프다 내색 내겐 사치 모두 꾸다 그저 환상 그래서 아직도 현재 살아가다 어리다 꾸다 찬란하다 나르다 마주 아직 대면 아직 멀다 까맣다 새벽 켜지다 여전하다 들다 쓸쓸하다 젊음 아직 우리 많다 아프다 내색 내겐 사치 까맣다 새벽 켜지다 여전하다 들다 쓸쓸하다 젊음 아직 우리 많다 아프다 내색 내겐 사치 오늘 차갑다 혼자 꾸다 여전하다 아직도 현재 살아가다
  블락스 (Blocs)  ,Stuck,
  페퍼톤스 (Peppertones)  ,Bike` 09,어지럽다 바람 갈라 익다 코너 돌다 어느새다 나타나다 페달 밟다 차오르다 은근 경쟁 불타다 자전거 경주 여름 한낮 찌다 더위 바람 씻기다 물러서다 없다 여유 승자 사치 노래 귓가 스치다 바람 가르다 스치다 거리 풍경 경쾌하다 마음 달려가다 한여름 어느 맑은 오후 비밀스럽다 시원하다 가로수 울창 골목 지나 눈앞 펼쳐지다 마지막 퍼트 바람 가르다 스치다 거리 풍경 경쾌하다 마음 달려가다 한여름 어느 화창하다 상쾌하다
  아홉번째  ,Walk You Home,데리다 늦다 시간 보내다 없다 둘이서 걷다 싶다 이제 돌아가다 돌아서다 떨어지다 않다 발걸음 데리다 시간 가장 소중하다 떠나다 보이다 이제 들어가다 돌아서다 안다 주다 데리다 시간 가장 소중하다 떠나다 보이다 데리다 시간 가장 소중하다 떠나다 보이다
  이매진  ,작은 위로,괜찮다 해주다 며칠 지나다 잊다 실수 괜찮다 같다 마디 정말 기운 다시 예쁘다 해주다 웃다 모습 보고 싶다 슬프다 표정 짓다 예쁘다 같다 우울하다 금방 잊다 다시 웃다 보이다 작다 위로 마음 해주다 작다 위로 웃다 잠깐 나가다 잡다 걷다 보다 햇살 따르다 걷다 보다 날씨 차다 좋다 나아지다 아무 생각 않다 그냥 따르다 걸다 차다 좋다 웃음 나오다 바보 같다 있다 차다 다행 작다 위로 마음 해주다 작다 위로 웃다 차다 좋다 웃음 나오다 바보 같다 있다 차다 다행 바보 같다 있다 차다 다행
  보드카 레인  ,Magical Mystery Four,사람 모두 내다 추다 보다 락커 거북이 모두 내다 노래 해보다 친구 노란색 잠수함 모두 어디서 무얼해 모델 세상 바꾸다 떠나다 자유롭다 바란 안경 내다 주다 너구리 계속 내다 멀리 떠나다 락커 비둘기 계속 내다 뭔가 주다 보다 친구 빨간색 딸기 모두 갖다 있다 당신 영원하다 스타 링고 내다 가장 빛나다 문어 정원 나르다 데려가다 팬레터 신경 슬픔 가져가다 조지 우리 당신 편이 운명 믿다 말다 사랑 좋다 노랜 많다 만나다 않다 당신 보다 갈다 친구 마음 남아 아프다 되다 화해
  살두와 마흥이  ,떡볶이와 파스타,떡볶이 파스타 그리다 맞다 다른 연인 이렇다 맨날 먹다 싸우다 알다 떡볶이 알다 그건 그냥 간식 간식 채우다 그게 알다 추다 겨울 역시 떡볶이 최고 벌써 시간 째다 이제 그만 싸우다 떡볶이 파스타 이건 시간 낭비 배고프다 예민하다 잔말 가다 파스타 먹다 그렇다 자다 보다 떡볶이 친구 정말 많다 순대 오뎅 오일 파스타 크림 토마토 로제 입맛 딱이다 벌써 시간 째다 이제 그만 싸우다 떡볶이 파스타 이건 시간 낭비 배고프다 예민하다 잔말 가다 떡볶이 먹다 입맛 고급 어떡하다 허구 떡볶이 타령 질리다 않다 자다 보다 파스타 떡볶이 다섯 지갑 보다 싫다 알다 그냥 취향 모든 맞다 바라다 이건 시간 낭비 배고프다 예민하다 잔말 가다 파스타
  허클베리 핀  ,아침이 밝아올 때까지,기다 하루 지나다 대지 위엔 어둠 오늘이 끝나다 해주다 아침 밝다 오다 쉬다 사랑 여인 꿈속 만나다 오늘 공허 메우다 내일 미루다 꿈속 영혼 쉬다 갈다 사랑 찾다 아침 밝다 오다 쉬다 사랑 여인 꿈속 만나다 육신 피로하다 풀리다 영혼 곤함 메우다 끄다 꿈속 영혼 쉬다 갈다 사랑 찾다 아침 밝다 오다 쉬다 사랑 여인 꿈속 만나다 기다 하루 지나다 대지 위엔 어둠 오늘이 끝나다 해주다
  배광선  ,단 한 사람 (Feat. 김은서),혼자 외로워 세상 그렇게 만들다 놓다 있다 같다 아직도 그대 남아 있다 얼마나 다행 모르다 세상 갈다 그대 사랑 필요하다 세상 이기다 사랑 이해 없다 부분 이해 사람 그대 사랑 아픔 없다 슬픔 없다 있다 데려가다 주다 사랑 행복 데려가다 주다 세상 갈다 그대 사랑 필요하다 세상 이기다 사랑 이해 없다 부분 이해 사람 그대 사랑 세상 갈다 그대 사랑 필요하다 세상 이기다 사랑 이해 없다 부분 이해 사람 그대 사랑 항상 꾸다 그렇다 그렇다 고프다 오다 그대 둘이서 함께 미래 생각 나오다 영원하다 함께 그대
  로다운 30  ,아스팔트 (Feat. 주석) (Club Mix),내리다 같다 마지막 점점 멀어지다 가다 아무렇다 없다 싶다 많다 주다 싶다 있다 이렇게 끝내기 싫다 주다 싶다 아스팔트 아래 그렇게 멀다 않다 목소리 들다 있다 그렇게 깊다 않다 발걸음 느끼다 있다 아스팔트 아래 아스팔트 아래 오늘 하루 그렇게 벗다 놓다 허물 그렇게 목소리 들다 이상 울리다 않다 고장 수화기 영혼 빠져나가다 버리다 허수아비 믿다 없다 추하다 바라다 보지 잡다 지푸라기 병아리 샛노란 세상 뺏다 어간 보고 싶다 결코 마르지 않다 눈물 바르다 않다 결말 니코틴 샛노란 뱃속 빼앗다 스며들다 다시 줍다 수도 없다 아스팔트 아래 아스팔트 아래 그만하다 아스팔트 아래 잊다 없다 화려하다 그날 아스팔트 아래 그만하다 하나 부족하다 믿다 없다 믿다 않다
  도도어스  ,야경,바라보다 수많다 허락 되다 꺼지다 시간 지난 스위칠 보다 감기 아니다 떠지다 않다 않다 태어나다 수많다 사람 모두 멀다 보다 아니다 떠지다 않다 않다 아니다 감기 않다 않다
  둔둔  ,널 만나기 하루 전 (Feat.오빠친구동생),만나다 하루 오다 심장 견디다 없다 얼굴 부다 않다 피곤하다 보이지 않다 온통 걱정 되다 오지 않다 지다 머리 설레다 자다 없다 내일 만나다 우리 무얼 영화 보고 먹다 커피 마시다 이렇다 진부하다 데이트 좋다 내일 보다 이만 자다 만나다 하루 오다 견디다 없다 리진 않다 덥다 않다 온통 걱정 되다 오지 않다 음식 먹다 커피 영화 설레다 자다 없다 내일 만나다 우리 무얼 영화 보고 먹다 커피 마시다 이렇다 진부하다 데이트 좋다 내일 보다 이만 자다 내일 정말 오다 눈치 없다 달빛 저렇게 비추다 내일 오다 그대 오다 내일 만나다 예쁘다 피다 꽃길 따르다 바람따라 거리 걸다 사실 그대만 있다 좋다 내일 보다 이만 자다
