artist,title,Korean_clean_lyric
  트리탑스  ,길고양이,괜시리 서글프다 자꾸만 두렵다 두운 혼자 남아 갈곳도 없다 곳도 없다 길고양이 창문 놓다 마음 물들다 새벽하늘 떨어지다 소원 빌다 틈새 보이다 가슴 벅차다 그때 맑은 미소 다시 있다 밀면 닿다 다가가다 잡히다 꾸다 다해 많다 오다 가장 후회 그때 잡지 아프다 살다 일이 눈물 쏟다 웃음 있다 있다 가장 빛나다 틈새 보이다 가슴 벅차다 그때 맑은 미소 다시 보다 있다 밀면 닿다 다가가다 잡히다 꾸다 다해 갈라지다 죽다 버리다 가슴 그대 내리다 메다 버리다 찟긴 입술 그대 틈새 보이다 가슴 벅차다 그때 오랜 소원 펼쳐지다 있다 밀면 닿다 다가가다 잡히다 꾸다 다해
  RINI  ,For the Last Time (feat. Snaggle Owky),
  제다이 (JEDIII)  ,Shooting Star,잡다 치다 보다 시간 빨리 가다 이렇게 있다 같이 늙다 가다 싶다 제발 그렇다 퇴근길 보고 싶다 오래 느껴지다 해도 자다 차다 있다 함께 다시 보고 싶다 방금 헤어지다 부르다 불다 주다 싶다 좋아하다 소리 눈감다 노래 불다 사람 뭐라다 해도 대도 잠들다 순간 영원하다 만나다 기다리다 손가락 접기 바쁘다 이번 주말 가기 머리 묶다 모습 이쁘다 있다 느끼다 점점 커지다 이렇게 있다 하루 아깝다 않다 좋다
  B2K  ,Gots Ta Be,
  환희  ,뻔해 (Feat. 정일훈 of BTOB),숨기 이미 드러나다 스타일 즐기다 감추다 사이 보이다 스마일 주위 예쁘다 너무도 많다 괜히 보다 이유 대자 딱하다 있다 않다 그냥 싶다 보다 악마 꼬드기 싶다 놀리다 있다 사람 이쁘다 부담스럽다 고르다 시끄럽다 판단 침묵 지키다 우리 얘기 듣다 있다 가도 없이 갖다 원하다 자꾸 원하다 매일 지겹다 있다 머리 발끝 하나 원하다 말장난 웃기다 완전 유치하다 받다 느낌 오다 선물 무료 일상 있다 괜히 모르다 솔직하다 갖다 원하다 자꾸 원하다 매일 지겹다 있다 머리 발끝 눈빛 있다 알다 괜히 모르다 감싸다 주다 우리 사이 좁히다 아주 사람 많다 피해 나가다 더워지다 없다 숨기 이미 드러나다 스타일 즐기다 감추다 사이 보이다 스마일 갖다 원하다 있다 머리 발끝 하나 원하다 매일 원하다
  George Nozuka  ,Back To Life,
"  그리즐리 (Grizzly) ,  청하  ",RUN,있다 나오다 대충 떠나다 나오다 대충 떠나다 가다 곳곳 파란 어디 물결 따르다 손잡다 걱정 내다 안기다 우리 떠나다 어디 도망치다 모두 사라지다 모두 새벽 오다 멜로 영화 도망치다 모두 사라지다 모두 새벽 오다 멜로 영화 아침 뜨다 쏟아지다 가방 챙기다 기분 우리 떠나다 어디 가다 곳곳 파란 어디 물결 따르다 손잡다 걱정 내다 안기다 우리 떠나다 어디 도망치다 모두 사라지다 모두 새벽 오다 멜로 영화 도망치다 모두 사라지다 모두 새벽 오다 멜로 영화
  By 진성  ,지우개,매일 해보다 쓰다 쓸다 사랑 같다 없다 아픔 취해 잊다 들다 쉬다 사랑 스치다 아무 여자 수많다 사랑 생각 없다 잊다 지우다 다해 기억 사랑 남지 않다 사랑 사랑 흔하다 한마디 다시다 위해 쓰다 않다 애쓰다 미워하다 편하다 잊다 지난 기억 모두 뒤지다 미워하다 찾다 자꾸 해보다 지독하다 나쁘다 여자 보다 사람 모두 내다 자다 보내다 있다 잊다 지우다 다해 기억 사랑 남지 않다 사랑 사랑 흔하다 한마디 다시다 위해 쓰다 않다 세상 무얼 지우다 수많다 다짐 하나 끝내 지키다 나일 기다 시간 동안 사랑 익숙하다 해보다 해보다 언제 지우다 아직 나다 자다 모르다 정말 그렇다 있을런 아직 너무나 사랑
  러브송 (LoveSong)  ,음파 (String Ver.),바다 헤엄 치다 나오다 파도 헤엄 치다 나오다 이렇게 마음 밀리다 세금 이제 사랑 이제 있다 보다 웃다 표정 이제 해제 세상 로그아웃 모든 바다 헤엄 치다 나오다 파도 헤엄 치다 나오다 이렇게 세상 로그아웃 메아리 치다 끊기다 이상은 찾다 보고 싶다 한번 마주 있다 혹시 어긋나다 보다 자리 잠수 기다리다 바다 헤엄 치다 나오다 파도 헤엄 치다 나오다 이렇게
  Bruno Mars  ,Show Me,
  Bazzi  ,Gone,
  우혜미  ,꽃도 썩는다,가로등 흔들리다 이유 그립다 뜨다 않다 이유 그립다 않다 때문 마저 갈다 잃다 위태 피부 유리 라면 수도 있다 피질 않다 지기 구나 피질 않다 지기 구나 거미줄 얹히다 이슬 내겐 맺다 지면 혀끝 슬프다 이나 피질 않다 지기 구나 피질 않다 지기 구나 썩다 썩다 썩다 썩다 썩다 썩다
  새벽두시  ,I Told You,달다 나르다 보다 지치다 전부 빌어 밀다 사람 관계 벌다 나야 밟다 홍대 강남 서로 부러 위로 위로 보다 그리다 않다 그리다 그립다 처음 자유롭다 보이다 이리저리 묶다 삶다 비교 절대 밟다 홍대 강남 서로 부러 위로 위로 보다 밟다 홍대 강남 서로 부러 위로 위로 보다 나르다 바라보다 죽이다 시선 나르다 비웃다 보다 인물 똑같다 모두 혼자
  소피 (So.p)  ,밤,저물다 찾아오다 깊다 고요함 목소리 들려오다 안기다 잠들다 싶다 온기 느끼다 순간 이대로 지나다 느끼다 있다 귓가 울리다 낮다 심장소리 스치다 손끝 하나 하나 태우다 나르다 감싸다 안다 손길 입맞춤 설레다 담다 오다 지나가다 느끼다 있다 귓가 울리다 낮다 심장소리 스치다 손끝 하나 하나 태우다 아침 깨우다 작다 움직임 이렇게 사랑 함께 깊다 깊다
  Eye To Eye  ,기억해줘,처음 느껴지다 모르다 이끌다 온몸 감싸다 눈빛 애처롭다 위로 모습 그날 아직 차갑다 식다 버리다 낯선 메다 하고프다 기억 해주다 우릴 비추다 푸른 달빛 아래 맺다 약속 기억 해주다 같다 많이 수줍다 고백 내다 오다 잠시 머물다 너무 고맙다 모든 너무 너무 밉다 홀로 남겨지다 내다 다가오다 아주 조금씩 더디다 열다 그렇다 조금씩 멀어지다 얼굴 마지막 하고프다 기억 해주다 내리다 겨울 우리 기억 해주다 얼굴 붉다 물들다 노을 그날 내다 전부 추억 발길 되돌리다 돌아서다 보다 애원 이렇게 한번 돌아보다 없다 그렇게 머릿속 채우다 버리다 많다 추억 아니다 다른 마치 처음처럼 되새기다 기억 해주다 우릴 비추다 푸른 달빛 아래 맺다 약속 기억 해주다 같다 많이 수줍다 고백 내다 오다 잠시 머물다 너무 고맙다 기억
  B2K  ,Everything,
  Robin Thicke  ,The New Generation,
  SOMA (소마)  ,Boogeyman (Feat. OLNL),침대 들다 먼지 머리 뜨다 필욘 없다 무섭다 오들오들 머리 어깨 무릎 침대 들다 먼지 창밖 소리 아마 나뭇가지 일어나지 않다 먹다 부르다 공포영화 보다 팝콘 먹다 이불 덮다 귀신 잡아가다 덮다 덥다 걷다 새우잠 자다 방향 바꿈 있다 보다 책상 아래 의자 혼자 움직이다 않다 거리 소리 책상 들리다 보다 감다 있다 포스터 웃다 있다 오빠 진짜 나타나다 어떡하다 쳐다보다 있다 보다 너무 무섭다 월월월월월 보고 짖다 보이 보다 그치다 누나 알다 맨날 그냥 짖다 그러니까 나다 무섭다 원래 그렇다 나다 자다 닮다 멍청하다 그렇다 그거 알다 멍청하다 제원 침대 들다 먼지 머리 뜨다 필욘 없다 무섭다 오들오들 머리 어깨 무릎 너무 걱정 보이다 없다 그걸 알다 무섭다 어떡하다 누나 무섭다 같다 내면 어떡하다 무섭다 얘기 귀신 온대 귀신 같다 소리 있다 없다 귀신 만들다 놓다 먹다 우리 고민 힘드다 전부 거짓 같다 공포영화 틀어놓다 이불 자세하다 보다 우리 나다 궁금하다 참다 맞다 우린 알다 무섭다 가짜 알다 눈앞 있다 들다 보지 살다 대체 무섭다 침대 들다 먼지 머리 뜨다 필욘 없다 무섭다 오들오들 머리 어깨 무릎
  도형 (비욘드)  ,With U (Feat. 01),그렇다 너무나 들다 보다 원래 이렇다 알다 진지하다 알다 들다 보다 제발 안고 싶다 클럽 그녈 보다 데려오다 왜냐면 한번 보다 없다 그렇다 우아하다 타고나다 여자 허리 엉덩이 라인 아마 때문 나쁘다 나오다 세다 따르다 움직이다 몸짓 위대하다 오늘밤 우리 놀이동산 숨결 귓가 들리다 숨기다 없이 우리 몰래 우리 재밌다 놀래다 아니다 모르다 척해 편하다 전화하다 보고 싶다 원래 이렇다 맞다 신기하다 상황 오늘 그만 가다 싶다 설명 없다 기분 원하다 가지다 다리 사이 끄다 아름답다 이제 목적지 가보다 속도 높이다 날아가다 기회 높다 오르내리다 롤러코스터 오늘밤 우리 놀이동산 숨결 귓가 들리다 숨기다 없이 우리 몰래 우리 그리다 고민 많다 사이 나누다 사이 차갑다 체온 아주 가끔 들다 나르다 안다 오늘밤 우리 놀이동산 숨결 귓가 들리다 숨기다 없이 우리 몰래 우리 오늘밤 우리 놀이동산 숨결 귓가 들리다 숨기다 없이 우리 몰래 우리
  Mariah Carey  ,The Beautiful Ones (feat. Dru Hill),
  Daniel Caesar  ,Neu Roses (Transgressor`s Song),
  황대훈  ,비가와,우리 다가오다 만남 힘겹다 서로 보다 웃음 지다 멋지다 돌아서다 우리 사랑 값지다 이별 믿다 사랑 대체 중요하다 건지다 오늘 하루 내다 비다 그때 사랑 우리 흘러내리다 웃다 내다 비다 눈물 가리다 우리 흘러내리다 이별 생각 우리 이별 멋지다 이별 다음 알아차리다 멋지다 이별 없다 사랑 지키다 사랑 아프다 만들다 우리 이별 다른 이별 똑같다 는걸 오늘 하루 내다 비다 그때 사랑 우리 흘러내리다 웃다 내다 비다 눈물 가리다 우리 흘러내리다 오늘 하루 내다 비다 그때 사랑 우리 흘러내리다 웃다 내다 비다 눈물 가리다 우리 흘러내리다
  린  ,New Day,우리 함께 걷다 너무도 다정하다 그대 아직 그대로 미소 지다 서다 있다 같다 맞추다 걷다 위엔 어느 쓸쓸하다 걸음 혼자 비처럼 내리다 눈물 맞다 있다 이제 우린 사랑 도대체 그게 이렇게 아프다 울리다 행복하다 나르다 차다 사랑 해주다 우리 헤어지다 영원하다 모두 아직 다른 사람 만나다 우리 사랑 웃다 떠들다 안다 입맞춤 말다 모든 예쁘다 해주다 사람 해주다 이제 그대 사람 아니다 벌써 그러면 사람 살다 이별 수백 말버릇 이제 위로 않다 나르다 차다 사랑 해주다 우리 헤어지다 영원하다 단말 모두 바보 같다 이렇게 매번 아프다 그래도 사랑 슬프다 이별 반복 아프다 않다 사랑 믿다 않다 다시다 혼자 두렵다 않다 그대 사랑 도대체 그게 이렇게 아프다 울리다 행복하다 우리 사랑 부터 그대 떠나다 순간 잊다 잊다 처음 그냥 없다
  Des`ree  ,Life,
  PARTYNEXTDOOR  ,Joy,
  Whitney Houston  ,Lover For Life,
  Javine  ,All about us,
  JNMN  ,OUT NOW,다른 걷다 아무 버스 보다 굴레 당장 벗어나다 순간 기다리다 있다 모르다 자다 생각 해보다 인생 여유 주다 보다 여유 주다 보다 망설이다 새롭다 찾아보다 어쩌면 사람 사랑 얻다 길다 뜨다 여름 주다 기회 믿다 않다 만난 믿다 않다 같다 공간 있다 좁다 공간 그렇다 표정 매년 알다 오다 여름 여름 망설이다 기횐 오다 끄다 벌써 기도 심하다 교차 그렇다 크리스마스 연애 아니다 사람 만나다 제발 이르다 냉장고 대화 살다 마포구 상수 근처 가보다 아니다 벌써 홍대 믿다 않다 만난 믿다 않다 같다 공간 있다 좁다 공간 믿다 않다 덥다 여름 믿다 않다 이렇다 모습 놀라다 만나다 바뀌다 모습 놀라다 믿다 않다 믿다 않다 그렇다 표정 믿다 않다 믿다 않다 기분 그렇다 표정
  KozyPop  ,전 남친 (Song By POLO),않다 나오다 맞다 같다 나르다 위해 있다 이별 예나 뜨다 기분 그래서 들어주다 면허 없다 처럼 도로 돌아오다 주다 늦어지다 나빠지다 머리 매일 헤매다
  H-Town  ,They Like It Slow,
  Whitney Houston  ,Heartbreak Hotel (Feat. Faith Evans & Kelly Price),
  프롬유 (From.U)  ,츤데레 (Feat. 406호 프로젝트),쓸데없이 기억 좋다 있다 무섭다 그렇게 신경 쓰다 않다 보기 멍청하다 같다 아마 알아듣다 때문 머리 써다 피곤하다 죽다 보고 싶다 몰래 따르다 걷다 마주치다 곧바로 다른 좋아하다 좋아하다 절대 없다 원래 호기심 많다 어제 누굴 만나다 궁금하다 질투 나다 않다 보다 심술 몰래 따르다 걷다 마주치다 곧바로 다른 좋아하다 좋아하다 절대 없다 자다 성격 이상하다 이렇다 좋아하다 같다 모르다 그냥 이대로 있다 매일 이름 부르다 언젠가 고백 연습 좋아하다 가혹하다 절대 없다 몰래 따르다 걷다 마주치다 곧바로 다른 좋아하다 좋아하다 절대 없다
  Arin Ray  ,Reckless,
  베일리 (Bailey)  ,Mistaken (Feat. LEPE),다정하다 다가오다 먼저 걸다 이상하다 먼저 의심 품다 그래도 계속 기분 괜찮다 만나다 위해 줄이다 길다 비키다 생각 없다 놓치다 싫다 이렇다 생각 여기다 카페 는걸 그냥 자리 돌아가다 고개 보다 사람 몰리다 괜히 눈길 피곤하다 졸리다 어차피 일도 없다 자리 버티다 보다 나르다 보다 섞다 좋다 이렇게 하루 지나 가다 모든 여자 외로움 뜨다 상상력 풍부하다 매일 마치 어리다 애가 같다 기분 사랑 말르다 있다 친구 통화 이상은 전부 여자 이야기 주제 변하다 않다 그게 당연하다 모르다 관심 없다 어떡하다 다른 거부 사실 우린 너무하다 나다 안다 갈다 간다 그렇다 지다 내다 우린 착각 살다 허수아비 같다 자리야 변하다 않다 알다 찾다 님들 있다 보물섬 일이 사랑 절대 쉬다 이뤄지다 않다 다시 카페 가다 찾다 모든 여자 외로움 뜨다 상상력 풍부하다 매일 마치 어리다 애가 같다 기분 사랑 말르다 있다 섣부르다 의미 부여 이건 복선 혹은 초점 고정 순간 집중 그렇다 자연스레 속이다 보이다 싶다 않다 아름답다 상상 만들다 이건 행운 아니다 액운 모든 여자 외로움 뜨다 상상력 풍부하다 매일 마치 어리다 애가 같다 기분 사랑 말르다 있다
  Oneway  ,Rainy Days (Feat. 준수 Of 2PM),아침 뜨다 항상 있다 흔적 사라지다 나란하다 놓이다 우리 사진 없다 이제 다시다 모습 떠올리다 않다 다짐 나다 어쩔 없다 보다 그대로 보다 사랑 마음 없다 내려오다 보이지 않다 만큼 하루 반복 다시 뜨다 다시 뜨다 다시 뜨다 뜨다 생각나다 약속 지키다 다시 한번 힘들다 않다 걱정 지키다 용서 시간 오늘 따르다 보고 싶다 모르다 모두 잊다 이대로 떠나다 숨쉬기 들다 애쓰다 눈물 삼키다 그렇게 하루 보내다 부르다 목소리 머리 맴돌다 계속 기대다 있다 착각 하루 종일 눈가 없다 내려오다 보이지 않다 만큼 하루 반복 다시 뜨다 정말 행복하다 바라보다 있다 제자리 때문 자꾸 눈물 기다 시간 멈추다 않다 잊다 싶다 그게 자다 없다 내려오다 보이지 않다 만큼 하루 반복 다시 뜨다
  디어 (d.ear)  ,Let Me Go (Feat. J. Han),않다 이미 있다 그만 우릴 인정 이상은 기대다 않다 막연하다 기대다 또다시 무너지다 버리다 이제 그만하다 가슴 답답하다 바보 행동 미안하다 않다 이미 있다 그만 우릴 인정 이상은 기대다 않다 막연하다 기대다 또다시 무너지다 버리다 이제 그만하다 그만 우릴 인정 이상은 기대다 않다 막연하다 기대다 또다시 무너지다 버리다 이제 그만하다
  J.Bro (제이브로)  ,Waterfall (Feat. Nudyman),작고 예쁘다 꼬리 보이다 건너 있다 자동차 보다 자다 보이다 이렇다 어쩌나 순간 순간 넘치다 잡고 여기다 벗어나다 보다 담다 넘치다 우리 같이 특별하다 세계 오다 시작 기분 도시 마치 정글 습하다 덥다 있다 다른 시선 자꾸 무섭다 이렇다 어쩌나 순간 순간 넘치다 잡고 여기다 벗어나다 담다 넘치다 우리 같이 특별하다 세계 오다 시작 기분 도시 마치 먼지 쌓이다 공기 함께 원하다 여기다 벗어나다 흐트러진 담다 넘치다 우리 같이 특별하다 세계 오다 시작 기분
  Trey Songz  ,Body High (feat. Swae Lee),
  H 3 F  ,How Can I,
  Mariah Carey  ,Jesus Born On This Day,
  JBJ95  ,CRUSH,입다 발걸음 함께 재방송 만나다 행복하다 괴롭다 거부 없다 우리 있다 프레임 혼자 대화 어가 싶다 계속 이야기 웃다 말투 원래 어눌하다 않다 전화기 넘다 들려오다 숨소리 입다 발걸음 함께 재방송 만나다 행복하다 괴롭다 거부 없다 언제나 나르다 떠나다 시간 답장 반갑다 많이 바쁘다 잠들다 밤새 기다리다 전부 혼자 현실 부정 이상은 기다리다 오랫동안 고민 나다 입다 발걸음 함께 재방송 만나다 행복하다 괴롭다 거부 없다 언제나 나르다 떠나다
  Drummer Lino Park  ,Sweet Memories (Feat. 이상욱),멜로디 퍼커션 리듬 소리 녹이다 떠오르다 잡다 다시 기억 날다 같다 그때 기분 감정 나르다 다시 미소 짓다 아련하다 기억 대다 소리 녹이다 안다 기억 잊혀지다 아주 알다 같다 그때 기분 감정 나르다 다시 미소 짓다 마음 어리다 그때 생각 행복하다 멜로디 퍼커션 리듬 소리 녹이다 떠오르다 이렇게 잊혀지다 아주 알다 같다 이제 일어나다 털다 놓다
"  88rising ,  Rich Brian  ",History,
  경제환  ,외딴 별과 행성,무심하다 보이다 특별하다 사람 시간 뺏다 좋다 한적하다 걷다 싶다 아직 반도 모르다 갈다 넘다 많다 다른 사람과 다른 넌데 그걸 알다 비치다 모습 닮다 싶다 이뤄지다 평범하다 모양 우주 외딴 주위 맴도 행성 사랑 이렇게 시작 건가 보다 세상 가끔 춤추다 잠들다 있다 들다 싫다 않다 다음 우리 약속 이면 그건 싫다 변하다 모두 변하다 우리 놓이다 좋다 환상 같다 깨다 특별하다 주다 평범하다 모양 우주 외딴 주위 맴도 행성 사랑 이렇게 시작 건가 보다
  Around (어라운드)  ,넌 나의 우주,우주 지구 서울 살다 마음속 가다 어디 마음속 아무 걱정 없이 있다 안기다 천국 따로 없다 언제 편안하다 만들다 우주 지구 서울 있다 마음속 있다 곳도 마음속 무슨 하든 항상 믿다 가끔 바보 같다 붙잡다 싶다 그렇게 사랑 해주다 예쁘다 마음 때문 아니다 내다 기분 좋다 아침 되어다 자체 때문 우주 지구 서울 우주 지구 서울
  Sam Brown  ,Stop (Edit),
  Mac Ayres  ,Get to You Again,
  Kali Uchis  ,Miami (Feat. BIA),
  Brian McKnight  ,Been So Long,
"  slchld ,  whoosh  ",harbor,
  BJ The Chicago Kid  ,Wait Til The Morning (Feat. Isa),
  은희 (Eunhee)  ,만나요,맞다 정말 대다 만나다 우리 만나다 오늘 그대 바쁘다 그대만 보다 안다 나르다 안다 얼마나 기다리다 너무 멀린 내지 늦다 않다 조심 스레 다가가다 이름 부르다 오늘이 바로 구원 시간 있다 숨다 솔직하다 보다 그대만 보다 안다 나르다 안다 얼마나 기다리다 너무 멀린 내지 늦다 않다 조심 스레 다가가다 이름 부르다 오늘이 바로 구원 시간 있다 숨다 솔직하다 보다 있다 숨다 솔직하다 보다
  이난 (ENAN)  ,OMD (One More Drink) (Feat. 진돗개),오늘 스케줄 전부 비우다 그냥 바로 나오다 금요일 어디 서두르다 발끝 닿다 들이키다 비다 채우다 내일 걱정 우린 아직 젊다 가기 짧다 아직 멈추다 너무 이르다 비우다 쏟다 부어 높다 뛰다 머리 위로 계산 걱정 미루다 미루다 오늘 여기다 천국 같다 모양 연락 내비 두다 우리 발끝 닿다 들이키다 비다 채우다 내일 걱정 우린 아직 젊다 가기 짧다 아직 멈추다 너무 이르다 비우다 쏟다 부어 오늘 없이 테킬라 거머쥐 넘어지다 내다 두다 절제 가끔 없다 오늘 갈다 갈다 힙찔이 얘길 하든 가다 신경 끄다 브로 마저 따르다 보다 얌전하다 고양이 먼저 건다 저기 남자 언제 클럽 음악 들다 눈알 굳다 무리하다 우리 있다 마저 산소 운동 아니다 우리 숨소리 내다 멜로디 역시 정신 괴롭다 도시 보내다 새벽 아직 멈추다 너무 이르다 비우다 쏟다 부어
  GIWON  ,Treats On Me,힘들다 내다 붙다 않다 떨리다 몸짓 느껴지다 스치다 섣불리 채우다 손가락 깨물다 모습 보내다 예민하다 품다 안기다 털다 내색 표정 괜찮다 의지 이렇다 짓다 섣불리 채우다 손가락 깨물다 모습 보내다 예민하다 품다 안기다 털다 애기
  Kiana Lede  ,EX,
"  Ferdy (MosPick) ,  제이호미 (jhomie)  ",그 자리에서,오늘 어제 다르다 없다 하루 뜨다 멍하니 아무렇다 생각 안나 없다 하루 익숙하다 질때 바보 힘들다 기억 보내다 잊다 노력 지우다 보다 애쓰다 그래도 잊다 없다 세상 채우다 않다 퍼즐 조각 머리 비우다 남아 자리 그대로 있다 내다 머물다 모습 그대로 오늘 살아가다 어느새다 하루 지나 한참 추억 잠기다 습관 찾다 잊다 노력 지우다 보다 애쓰다 그래도 잊다 없다 세상 채우다 않다 퍼즐 조각 머리 비우다 남아 자리 그대로 있다 내다 머물다 모습 그대로 자리 수많다 추억 하나 잠시 묻다 기억 사소하다 표정 세상 채우다 않다 퍼즐 조각 머리 비우다 남아 자리 그대로 있다 내다 머물다 모습 그대로 자리 자리
  Ciara  ,Pucker Up,
  SG 워너비  ,종이학,사랑 종이학 슬프다 되어다 어느 주다 작다 종이학 마리 접다 사연 해주다 우리 사랑 노래 외롭다 되어다 아프다 가슴 맺힌다 사랑 종이학 슬프다 되어다 어느 주다 작다 종이학 마리 접다 사연 해주다 우리 사랑 노래 외롭다 되어다 아프다 가슴 맺힌다 접다 사연 해주다 우리 사랑 노래 외롭다 되어다 아프다 가슴 맺힌다
  Smokey Robinson  ,Being With You (Single Version),
  나박사운드  ,우리 다시 만나면 안돼?,자다 알다 좋아하다 싫어하다 안해 알다 자다 알다 없다 살다 안해 알다 다른 사람 떨리다 전혀 없다 가식 그저 웃다 내겐 하나 오로지 들어오다 사람 한번 들어주다 우리 다시 만나다 매일 보다 이렇게 마음 아프다 멀리 아프다 우리 다시 만나다 매일 기다리다 없다 혼자 서다 사랑 없다 자다 알다 좋아하다 싫어하다 안해 알다 자다 알다 없다 살다 안해 알다 다른 사람 떨리다 전혀 없다 가식 그저 웃다 내겐 하나 오로지 들어오다 사람 한번 들어주다 우리 다시 만나다 매일 보다 이렇게 마음 아프다 멀리 아프다 우리 다시 만나다 매일 기다리다 없다 혼자 서다 사랑 없다 전혀 아깝다 않다 사람 사랑 말로 표현 없다 사람 함께 해도 깊다 가다 사람 잡지 않다 평생 후회 사람 우리 다시 사랑 이렇게 바라다 이렇게 마음 아프다 멀리 아프다 우리 다시 사랑 이렇게 원하다 없다 혼자 서다 사랑 없다
  로시 (Rothy)  ,구름,보다 보다 나서다 하루 망치 예민하다 해도 꼬리 올라가다 비추다 끄다 거울 보다 장난 다가가다 바로 얼어붙다 내리다 좋다 우산 숨다 싶다 이렇다 마다 느리다 가다 구름 같다 보이다 자꾸 내다 안다 싶다 미치다 보다 구름 구름 나르다 가다 요새 기분 궁금하다 말투 표정 걸음걸이 보이 내뱉다 한숨 걱정 없이 쌓이다 쓸데없다 고민 따위 날다 버리다 싶다 쏟아지다 나오다 얘기 나누다 이렇다 마다 느리다 가다 구름 같다 보이다 자꾸 내다 안다 싶다 미치다 보다 구름 구름 나르다 가다 날씨 바람 타고 가야 감기 젖다 위해 어깨 내다 부족하다 기대다 넓다 편하다 이렇다 마다 느리다 가다 구름 같다 보이다 자꾸 내다 안다 싶다 미치다 보다 구름 구름 나르다 가다 새다 같다 내일 아침 안다 싶다 정말 진심 구름 구름 나르다 감싸다 구름 구름 안다
  윤현상  ,누운 기억,보고 싶다 보다 안고 싶다 안다 입술 맞대다 싶다 이렇게 하루 가버리다 침대 우린 아주 작다 말투 사랑 걸다 서로 이리 저리 구르다 시간 알다 흘러가다 기억 눕다 포개다 기억 눕다 눕다
  JP Cooper  ,September Song (Guitar Acoustic),
  빅마마  ,언니,내미다 잡다 그건 미안하다 아니다 그대 기대다 만큼 내다 기횔 마음 자다 알다 하나 없다 보다 많다 꾸다 많다 아픔 겪다 대다 내다 변치 않다 희망 사람 이렇다 내다 사랑 깨우치다 사람 잊다 살아가다 그렇다 다시 딛다 있다 그러면 그대 대다 내다 변치 않다 희망 사람 이렇다 내다 사랑 깨우치다 사람 돌이키다 없다 라면 그걸 안고 살아가다 버려진 사막 모래 바람 맞다 살다 다시 피어 대다 그대 내다 변치 않다 희망 사람 이렇다 내다 사랑 깨우치다 사람
  Babyface  ,"This Is For The Lover in You (Feat. LL Cool J, Howard Hewett)",
  TGT  ,Tearing It Down,
  에릭남 (Eric Nam)  ,No Shame,
  Paloma Faith  ,Stargazer,
  Tamar Braxton  ,Prettiest Girl,
  Zion.T  ,Click Me (Feat. Dok2),그렇다 이건 힙합 어쩌면 이름 서울 강서구 이상은 목소리 마음 들다 주저 빨강 스키 걸음걸이 스키 걸음걸이 모두 따르다 지나다 계속 각인 시키다 올라타다 리듬 위로 올라가다 이름 위로 새기다 추락 내겐 너무 검정 누에 여의도 이상은 쫓다 않다 알다 따르다 목소리 들다 다르다 오다 언제나 그렇다 느끼다 준비 아니다 바로 느끼다 대로 그대로 망설이다 않다 바로 노래 제목 빨리 그냥 누르다 스키 걸음걸이
  R. Kelly  ,Radio Message,
  Michael Bolton  ,Lean On Me,
  COMMON GROUND (커먼그라운드)  ,Celebrate The Love,이렇게 설레다 인적 없다 얼마나 기다리다 모르다 오늘 그대 위해 마음 고백 하나 없다 가지다 없다 그저 모자라다 나이 세상 대다 아끼다 있다 나르다 보다 축하 오늘 언제 좋다 하루 축하 오늘 그대 행복하다 바라다 모르다 그대 내겐 소중하다 그렇다 있다 그대 행복하다 바라다 축하 오늘 언제 좋다 하루 축하 오늘 그대 행복하다 바라다 오늘 그대 있다 싶다 마음 알아주다 그대 너무 좋다 언제나 함께 있다 축하 오늘 좋다 하루 축하 오늘 그대 행복하다 바라다
  The Weeknd  ,Till Dawn (Here Comes The Sun) (Album Version),
  Olivier St. Louis  ,Fall In Love,
  태완 (Taewan)  ,Sweety (Feat. Vertbal Jint),햇살 이르다 오후 오늘 역시 다시 변하다 없이 내겐 어제 같다 오늘이 가다 어제 있다 벤치 앉다 볼륨 더욱 크게 높이 시간 지나 어느새다 기다리다 대다 기다 생머리 눈부시다 미소 너무 아름답다 어떡하다 이상 숨다 없다 다가오다 내다 대답 해주다 두렵다 이렇게 보내다 없다 믿다 주기 원래 수줍다 나야 싶다 노래 아직 부족하다 사랑 이제 그만 받다 다가오다 내다 대답 해주다 두렵다 이렇게 보내다 없다 나르다 바라보다 생각 해주다 오늘 위해 기다리다 나다 이상 시험 대체 그렇다 번만 기회 해보다 내다 눈빛 솔직하다 스타일 숨기 순간 자리 대답 해주다 안되다 다가오다 내다 대답 해주다 두렵다 이렇게 보내다 없다 나르다 바라보다 설명 해주다 오늘 위해 기다리다 나다
  William Singe  ,Rush,
  Jeremih  ,Buh Bye,
  Lauren Sanderson  ,Spaces,
  Brick (브릭)  ,At Dawn,들다 없다 목소리 울리다 퍼지다 하루 보내다 다음 피로 아침 묵묵하다 맞이 너무 쉬다 보내다 생각 질린다 아직 아니다 애쓰다 자존심 그렇다 이제야 달다 이미 늦다 버리다 알다 전화기 새벽 덮다 마음 안이 제어 않다 머릿속 지다 모르다 잠도 자다 오지 않다 온통 차다 수없이 밤새우다 매일 공허하다 새벽 새벽 외롭다 없다 배다 털다 머릿속 비우다 대도 붙다 해도 이미 미치다 아무리 해도 다음 생각 가리키다 다른 해도 매일 굳이 오해 않다 온통 차다 수없이 밤새우다 매일 공허하다 새벽 새벽 외롭다 없다
  GAWVI  ,Hope You Say,
  R. Kelly  ,Let`s Be Real Now (Feat. Tinashe),
