artist,title,English_clean_lyric
  EXO  ,White Noise (Chinese Ver.),night chen yi ban ni zai zhuan yin lang er pan zhe qu hui ba fan zai hui dao men shi yue jiu yue jiu shi babe ci bi shang yan jing bu dao dan neng quan shi jie tai duo fen fan yin lv yi miao jiu sheng bu zhuo fu somebody somebody somebody someone somebody somebody kong jiang bu ke yi gei chang bao yu duo ji ru guo ce er sou hui yi zhong shu sheng yin zai shi fang si ni oh ci bi shang yan jing bu dao dan neng quan shi jie tai duo fen fan yin lv yi miao jiu sheng fu rang xin right zi yan zi yu zhe li mei ni ji duo kong qi hou ni guo qi xi guo hui bu hui zai mou yi ye dai meng hou pai huai zai mi wu somebody somebody liao jie zhe yi qie yeah jiu bu zhu dan ye ni bu zai que zhan ju sui shi jue ni bi shang yan jing men ceng zu gou yi zu gou bu guan duo ju li jiu ke yi mei yi ci bi shang yan jing bu dao dan neng quan shi jie tai duo fen fan yin lv yi miao jiu sheng bu zhuo fu wei ni ling nao wei yuan bi qian duan kan ting ting zi ling ting nu xing yi qing nei qing ting bu kan ting ting zi ling ting xing zai zhi jing er shen jing de xing hai qing hold shen xin xin de jing jing hui jing hui li xing kan ting ting zi ling ting nu xing dian zhong xuan rao li oh hua quan nian er bian yi ni dao ni jian ni li oh oh ni shi tian babe li ni jian yuan nian yi ni dao ni jian ni bao qian ci le hao wen bian er tian guo bian bian shi bi suan tight bian li gan li yi yi ge yuan fu ni dao ni jian ni li lonely yi yong far away far away yo ni
  여자친구 (GFRIEND)  ,여름비 (SUMMER RAIN) (Inst.),
  은선  ,3 Step,touch girl yo cuty touch game touch kiss kiss turn turn kiss kiss get kiss kiss tell get tell touch oh sweet touch touch wow never forever ta ta
  2AM  ,그녀에게 (Feat. 찬성 Of 2PM),yeah love love let go dear girl oh
  언타이틀  ,나의 슬픈 사랑이야기,
  이승환  ,악녀 탄생,
  2PM  ,Hot,drop turn style god yeah baby oh ohehoh ehoheh ohehoh hot ehoheh stop hot fine oh oh oh
  DIA (다이아)  ,굿밤 (Good Night),baby boy night night night yeah oh oh oh oh good good good oh oh
  DGNA (대국남아)  ,비틀비틀,story love goodbye bomb bomb bomb bomb baby girl oh oh oh oh bomb bomb bomb bomb baby girl baby girl oh oh oh oh bang bang oh oh oh bang bang miss live oh oh oh come love yo yo oh oh oh oh oh oh oh oh yo oh oh oh oh oh oh oh oh back
  AOA  ,불면증 (Can`t Sleep),wuh uh wuh uh aoa drop night sleep alright alright sleep uh uh uh uh uh uh uh uh uh uh uh uh uh sleep good sleep sleep sleep
  마마무 (Mamamoo)  ,다 빛이나 (Gleam),eye baby heart eye baby color ye ye muse view yeah oh heart eye light light oh shin view bright unique ocean light light light light light light light light oh yeah
  에스나 (eSNa)  ,Attention (English Ver.),honey pull mile option everything look attention halfway door playin patience boy man man mama papa reason patience boy man man watch mister head fire attention boy want shit attention halfway door playin patience boy man man mama papa reason patience boy man man woman start baby halfway door playin patience boy man man mama papa reason patience boy man man hey man cuz man man listen treat end think warn watch run win stick run win go let tell play burn sorry stay get warn watch run win stick run win get treat try let warn watch run win stick run win win take win many magic ooh lazy little sorry enough lazy comfortable baby good reasonable lazy always lonely together already ahead carefully together still anymore
  SF9  ,Love Me Again,moonlight mind time pain dreamed feel love hollow love love love love love sad fine sometimes right
  세븐틴  ,Network Love,woo hoo world yeh network love network love woo yeh network love network love network network love network time time network love network network love love lucky wide electronic electronic electronic electronic electronic electronic electronic
  YJ Family  ,토요일은 밤이 좋아,repeat repeat
  Wa$$up   ,Hotter Than A Summer,look sunshine body fire burn life life love love people people summer let summer wish tonight time mine cuz love day summer let hotter summer wish alright girl love sun radio sun love day summer let hotter summer wish girl keep im break love everybody love sun night hotter summer let hotter summer wish tonight let take let say go let fly go let speak turn go let fly go get someting go move get till feel come feel let say come go top hot mine hot mine tonight hot mine tonight summertime high tha mine alright hotter always away always away
  미쓰에이  ,다른 남자 말고 너,baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby
"  김종국 ,  UV  ",풀어,player player player player player player player player get get get get get get get get
  소녀시대 (GIRLS` GENERATION)  ,Wake Up,wake wake wake wake wake wake
  SS501  ,Take U High,light tonight gogeurs energy gon gogeurs energy gon gogeurs energy gon share dream gon want take run light want take run care take run let check run high high high
  엄정화  ,몰라,
  f(x)  ,라차타 (LA chA TA),ah ah ah yeah yeah yeah style everybody cha cha ah baby style everybody cha cha ah mon mon mon baby mon mon mon mon baby mon mon mon mon baby baby everybody cha cha ah baby la cha cha cha ah baby come come come come sound la sound la baby come la
  써니사이드  ,나쁜남자 착한여자 (Feat.포미닛),let bye style fiow bye fool sorry bye uh uh bye let go let go forget let go let go let go forget let go let go let go forget oh let go forget uh oh uh oh uh bye uh oh uh oh uh bye uh oh uh oh uh bye oh oh uh bye oh oh oh never oh oh oh never oh oh oh never oh never
  인피니트  ,Moonlight (INFINITE EFFECT ADVANCE LIVE Ver.),moonlight moonlight moonlight moonlight moonlight moonlight
  구본승  ,네가 된 나,
  태민 (TAEMIN)  ,WANT,eye toy body hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot soul hot hot hot hot hot hot hot hot
  엄정화  ,크로스,
  축하사절단  ,1월28일 생일축하노래,birthday birthday birthday birthday birthday birthday birthday birthday let go happy happy happy happy happy happy happy happy
  god  ,촛불하나,
  하리  ,니가 좀 짱인듯 (Re-Record),
  디제이 효 (DJ HYO)  ,렛츠고 디스코 (DJ HYO & Technoposse Mix),baby side baby side let everybody body round round let everybody body everybody body round round let everybody body party baby side baby side let everybody body round round let everybody body everybody body round round let everybody body party stay stay go move go move break let go move go move gon stay stay go move go move break let go move go move gon deep free tonight disco disco disco disco deep free tonight disco disco disco disco
  TraxX (트랙스)  ,창문 (Blind),oh
  태사자  ,도,check turn back uh uh uh uh say say uh full uh back back
  신화  ,Shooting Star,engine seat belt pedal floor yo time life pressure star music energy parade yo fire keep stop check hey time life pressure star music energy parade actor wow gang gangster line thanx ta talent star music energy parade star music energy parade ha ha ha mix fix start fasten put let go buy buy stop stop baby know stop go go keep come go move sexy tell tell stop stop baby know stop go go keep rap smith get get stop go go keep stop go go keep different sayin hey shooting high hot high double shooting high hot wow west shooting high hot shooting high hot yo really back really really really
  god  ,하늘색 풍선,
  Sixth Sense  ,Feel Me,eye jump star jump time spot sense stop get fire eye jump star jump jump star jump feel feel feel steal feel fill fill kiss let go let go feel feel feel feel steal feel feel kiss let go let go feel feel feel feel let feel feel feel kiss let go let go feel feel feel feel high long light ok high high high back never
  축하사절단  ,10월12일 생일축하노래,birthday birthday birthday birthday happy happy happy happy
  동방신기 (TVXQ!)  ,RUMOR,strike strike strike rumor rumor rumor step step step rumor rumor rumor rumor rumor rumor rumor rumor rumor rumor rumor rumor rumor goodbye goodbye goodbye goodbye
  오마이걸  ,KNOCK KNOCK,hoo guess something hey tonight chance ah knock knock ah knock knock hey tonight chance ah knock knock ah knock knock yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah nah everything ah knock knock ah knock knock knock knock knock knock ah knock knock talk go know beautiful give let fool let fool get knockin knock let fool let fool give let fool let fool get knockin knock let fool let fool come come let fool let fool get knockin knock let fool let fool come let fool let fool ohoh true true true beautiful true true true true true true nah alright together
  SHASHA (샤샤)  ,WHITE STORY,night holy night sweet tale silver night silent night holy night sweet tale silver memory melody cause night silent night holy night sweet tale silver memory melody cause night silent night holy night sweet tale silver memory melody cause night silent fairy white silent fairy white silent fairy white silent fairy white silent always always always
  성진우  ,내가 참는다,
  스피카  ,마녀의 일기 (Inst.),yes witch witch girl witch girl potion drop drop drop witch girl witch girl drop drop witch witch girl witch girl witch girl witch girl hey tea witch love spell love spell love spell love spell uh magic yes
  보아 (BoA)  ,Listen To My Heart,woo baby woo baby night night heart dream listen heart dream woo baby woo baby night night heart dream listen heart dream night night heart dream listen heart dream listen heart dream listen heart dream listen heart dream listen heart dream listen heart dream look look look look look look look look look look look woo woo woo never ever never ever never ever never ever never ever never ever never ever never ever never ever
  R.ef  ,심연,ah baby bustin rhyme pain pain gain everything thing drain ah ah repect gain back
  비투비  ,Born TO Beat,stop wan na alone always
  마마무 (Mamamoo)  ,Piano Man (Inst.),action perfection hey piano man hey piano man piano man mr piano man piano man word moon star let babe let darling hey piano man piano man ye ye ye ye get swing let groove sing swing groove swing ready ready um hey mamamoo ye
  김현성  ,Killer (킬러),
  EVERGLOW (에버글로우)  ,DUN DUN,pa rum pum pum pum pum pum la nananananana dun dun dun baby bomb bomb stop alright nananananana dun baby dun baby dun dun dun dun baby run win stop run everglow tra good strong cool hot uh good yeah
