artist,title,Korean_clean_lyric
  김정연  ,사랑이 뭔데,도대체 수가 없다 설명 하다 수가 없다 사랑 무엇 수가 없다 만지다 수도 없다 사랑 가르치다 주다 당신 사랑 하다 느길 있다 마음 어떻다 하다 번만 한번 느끼다 보고 싶다 사랑 말로 나르다 유혹 하다 남자 정말 사랑 알다 한번 나다 사랑 느낌 당신 느끼다 싶다 사랑 해보다 좋다 해보다 느끼다 도록 거치 않다 입술 나르다 안다 보다 사랑 싶다 아직 사랑 모르다 보다 사랑 말로 나르다 유혹 하다 남자 정말 사랑 알다 한번 나다 사랑 느낌 당신 느끼다 싶다 사랑 해보다 좋다 해보다 느끼다 도록 거치 않다 입술 나르다 안다 보다 사랑 싶다 아직 사랑 모르다 보다 사랑 해보다 좋다 해보다 느끼다 도록 거치 않다 입술 나르다 안다 보다 사랑 싶다 아직 사랑 모르다 보다 모르다 보다
  신카나리아  ,나는 열일곱살이예요,가슴 당신 알다 일곱 살이 가마 오다 요리조리 파랑새 꿈꾸다 버드나무 아래 오다
  김정연  ,사랑이 뭔데 (Remix Ver.),도대체 수가 없다 설명 하다 수가 없다 사랑 무엇 수가 없다 만지다 수도 없다 사랑 가르치다 주다 당신 사랑 하다 느길 있다 마음 어떻다 하다 번만 한번 느끼다 보고 싶다 사랑 말로 나르다 유혹 하다 남자 정말 사랑 알다 한번 나다 사랑 느낌 당신 느끼다 싶다 사랑 해보다 좋다 해보다 느끼다 도록 거치 않다 입술 나르다 안다 보다 사랑 싶다 아직 사랑 모르다 보다 사랑 말로 나르다 유혹 하다 남자 정말 사랑 알다 한번 나다 사랑 느낌 당신 느끼다 싶다 사랑 해보다 좋다 해보다 느끼다 도록 거치 않다 입술 나르다 안다 보다 사랑 싶다 아직 사랑 모르다 보다 사랑 해보다 좋다 해보다 느끼다 도록 거치 않다 입술 나르다 안다 보다 사랑 싶다 아직 사랑 모르다 보다 모르다 보다
  정광태  ,짜라빠빠,짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 빠빠빠 짜라빠빠 그대 아름답다 짜다 짜다 짜다 빠빠빠 짜라빠빠 당신 믿음직하다 짜다 짜다 짜다 빠빠빠 짜라빠빠 수줍다 하다 짜다 짜다 짜다 빠빠빠 짜라빠빠 즐겁다 노래 하다 짜다 짜다 빠빠빠 짜라빠빠 그대 아름답다 짜다 짜다 짜다 빠빠빠 짜라빠빠 당신 믿음직하다 짜다 짜다 짜다 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 영원하다 변치 짜다 짜다 짜다 빠빠빠 짜라빠빠 그립다 그대 이름 짜다 짜다 짜다 빠빠빠 짜라빠빠 오늘 불다 보다 짜다 짜다 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 영원하다 변치 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 짜다 빠빠빠 짜라빠빠 빠빠빠 짜라빠빠 짜다 짜다 빠빠빠
  김유이  ,오빠의 비타민,오빠 비타민 평생 힘나다 해주다 오빠 활력소 평생 있다 오빠 귀요미 평생 웃다 해주다 힘들다 당신 사랑 하다 오늘 힘들다 어깨 무거워 보이다 오늘 주다 하루 외롭다 내일 고달프다 오빠 마음 드리다 오빠 비타민 평생 힘나다 해주다 오빠 활력소 평생 있다 오빠 귀요미 평생 웃다 해주다 힘들다 당신 사랑 하다 오빠 비타민 오빠 활력소 오빠 비타민 오늘 놀다 갈다 이번 살다 우리 만나다 데이트 사랑 싶다 오빠 안다 주다 매일 하루 행복하다 오빠 비타민 평생 힘나다 해주다 오빠 활력소 평생 있다 오빠 귀요미 평생 웃다 해주다 힘들다 당신 사랑 하다 오빠 비타민 평생 힘나다 해주다 오빠 활력소 평생 있다 오빠 귀요미 평생 웃다 해주다 힘들다 당신 사랑 하다
  나비소녀  ,Only You,사랑 하다 하다 미워하다 하다 그대 떠나가다 정말 얄밉다 내다 얘기 해주다 사랑 그대 추억 얘기 해보다 당신 떠나가다 있다 그대 떠나가다 정말 얄밉다 사랑 하다 하다 미워하다 하다 그대 떠나가다 정말 얄밉다 내다 얘기 해주다 사랑 그대 추억 얘기 해보다 당신 떠나가다 있다 그대 떠나가다 정말 얄밉다 당신 떠나가다 있다 그대 떠나가다 정말 얄밉다 그대 떠나가다 정말 얄밉다
  설운도  ,사랑의 트위스트,학창시절 함께 추다 잊다 하다 샹하이 트위스트 바지 빵집 누비 추억 사랑 트위스트 샹하이 샹하이 샹하이 트위스트 추다 난생처음 그녀 알다 샹하이 샹하이 샹하이 트위스트 추다 동네 주름 잡다 사랑 하다 모든 사람 잊다 하다 추억 트위스트 그녀 함께 신나다 추다 잊다 하다 샹하이 트위스트 단발머리 미소 예쁘다 추억 사랑 트위스트 샹하이 샹하이 샹하이 트위스트 추다 난생처음 그녀 알다 샹하이 샹하이 샹하이 트위스트 추다 그녀 빠지다 버리다 터지다 같다 가슴 잊다 하다 사랑 트위스트 잊다 하다 사랑 트위스트
  현철  ,사랑이 불로초,불로초 불로초 사랑 불로초 마음 보약 따로 있다 사랑 불로초 사랑 세월 모르다 인생 더도 사랑 하나 쥐다 모금 필요하다 사랑 보약 되다 세월 가다 청춘 가다 아차 하다 사랑 간다 하다 치의 인생 사랑 하다 살다 사랑 사랑 불로초 불로초 불로초 사랑 불로초 마음 보약 따로 있다 사랑 불로초 사랑 최고 당신 최고 이다 인생 외로워 있다 오늘밤 사랑 찾다 당신 찾아가다 세월 가다 청춘 가다 아차 하다 사랑 간다 하다 치의 인생 사랑 하다 살다 사랑 사랑 불로초 세월 가다 청춘 가다 아차 하다 사랑 간다 하다 치의 인생 사랑 하다 살다 사랑 사랑 불로초
  정수라  ,어부의 딸,갈매기 날다 남해 바다 어느 작다 마을 멀리 수평선 바라보다 어리다 키우다 그때 행복하다 시절 언제나 잊다 없다 던지다 고기 잡다 아버지 미역 따다 소라 줍다 어머니 그립다 눈감다 귓가 철석 파도 소리 들다 들다 머나멀다 추억 남해 바다 어느 작다 마을 따르다 동백꽃 피다 이야기 전해 오다 사랑 그대 함께 언젠가 다시 돌다 갈다 뛰어놀다 해변 물결 물든 노을 그립다 감다 귓가 철석 파도 소리 들다 들다
  임성훈  ,후끈 후끈,오르다 불타다 불타다 사랑 하다 잡히다 말다 보이다 말다 사랑 술래 당신 노예 타다 마음 애가 타다 남자 마음 그대 얼굴 빛나다 보이다 그대 얼굴 닿다 없다 멀다 구름 숨다 말다 달리 달다 우주 당신 만나다 가다 불타다 불타다 사랑 하다 닿다 말다 안길 말다 밀당 사랑 천재 끓다 마음 받다 속이다 쓰러지다 머리 온통 그대 생각 뿐이다 마음 온통 그대 불씨 뿐이다 하다 바치다 사랑 하다 나르다 이제 받다 달리 달다 평생 당신 사랑 하다 당신 사랑 하다 불타다 불타다 사랑 하다 불타다 불타다 사랑 하다
